Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
North Dallas Forty, (1979),"$26,079,312",,,1 hr 59 min,,Comedy;Drama;Sport
North Face, (2008),"$711,421","$6,103,635",,2 hr 6 min,,Adventure;Biography;Drama;History;Sport
"Mrs.B., a North Korean Woman", (2016),"$3,375","$3,375",,1 hr 11 min,,Documentary;Drama
North Sea Hijack, (1980),"$2,993,772",,,1 hr 40 min,,Action;Adventure;Thriller
North Sea Texas, (2011),"$28,307","$30,129",,1 hr 38 min,,Drama;Romance
North Shore, (1987),"$3,832,228",,,1 hr 36 min,,Action;Drama;Romance;Sport
Under the North Star, (2009),"$1,942,703","$1,942,703",,3 hr 13 min,,Drama;Romance;War
North Station, (2002),"$171,400",,,1 hr 51 min,,Comedy;Family;Romance
North to Alaska, (1960),,,,2 hr 2 min,,Comedy;Romance;Western
Northeast, (2005),"$55,883","$55,883",,1 hr 44 min,,Drama
Beastie Boys, (2008),"$4,631,383","$4,631,383",,2 hr 3 min,,Drama
Northern Comfort, (2023),"$186,419","$186,419",,1 hr 37 min,,Comedy
Northern Lights, (1978),"$9,453",,,1 hr 35 min,,Drama;History
Northern Limit Line, (2015),"$337,907","$39,696,770",,2 hr 10 min,,Drama;War
Northern Soul, (2014),"$8,886","$1,083,473",,1 hr 42 min,R,Drama;Music
Northfork, (2003),"$1,420,578","$179,226",,1 hr 43 min,PG-13,Drama;Fantasy
The Northman, (2022),"$34,233,110","$35,400,000",,2 hr 17 min,R,Action;Adventure;Drama;Fantasy;History;Thriller
Youth in Revolt, (2009),"$15,281,286","$4,369,807","$18,000,000",1 hr 30 min,R,Comedy;Drama;Romance
Norwegian Ninja, (2010),"$354,282","$354,282",,1 hr 17 min,,Action;Comedy
Norwegian Wood, (2010),"$13,000","$19,131,719",,2 hr 13 min,,Drama;Romance
Duane Hopwood, (2005),"$13,510",,,1 hr 24 min,R,Comedy;Drama
Noryang: Deadly Sea, (2023),"$315,245","$33,895,721",,2 hr 32 min,,Action;Biography;History;War
School's Out, (2008),"$4,002,579","$4,002,579",,1 hr 33 min,,Comedy;Romance
Those Happy Days, (2006),"$10,890,811","$10,890,811",,1 hr 43 min,,Comedy
Nosferatu, (2024),,,,2 hr 13 min,R,Fantasy;Horror;Mystery
A Haunting in Venice, (2023),"$42,471,412","$79,819,044",,1 hr 43 min,PG-13,Crime;Drama;Horror;Mystery;Thriller
Nosferatu the Vampyre, (1979),"$2,882","$2,882",,1 hr 47 min,,Drama;Horror
The New Guy, (2002),"$29,760,152","$1,407,236","$13,000,000",1 hr 28 min,PG-13,Comedy
We Are the Nobles, (2013),"$26,433,651","$26,433,651",,1 hr 48 min,PG-13,Comedy
The World Is Not Enough, (1999),"$126,943,684","$234,888,716","$135,000,000",2 hr 8 min,PG-13,Action;Adventure;Thriller
Astral City: A Spiritual Journey, (2010),"$21,225,527","$21,225,527",,1 hr 43 min,,Drama;Fantasy
Nostalghia, (1983),"$303,022","$19,721",,2 hr 5 min,,Drama
Nostalgia for the Light, (2010),"$163,962","$246,941",,1 hr 30 min,,Documentary
Nostradamus, (1994),"$364,164",,,1 hr 59 min,R,Biography;Drama
The Prophecy, (1995),"$16,115,878",,,1 hr 38 min,R,Action;Crime;Drama;Fantasy;Horror;Mystery;Thriller
We Are Not Angels 3: Rock & Roll Strike Back, (2006),"$381,369","$381,369",,1 hr 26 min,,Comedy;Drama;Music
Not Another Teen Movie, (2001),"$38,252,284","$28,216,701","$15,000,000",1 hr 29 min,R,Comedy
Not Bad for a Girl, (1995),"$6,152",,,1 hr 30 min,,Documentary;Music
Not Cool, (2014),"$36,026",,,1 hr 33 min,,Comedy;Drama;Romance
Not Easily Broken, (2009),"$10,572,742","$154,167","$5,000,000",1 hr 39 min,PG-13,Drama;Romance
Not Suitable for Children, (2012),"$495,760","$495,760",,1 hr 37 min,R,Comedy;Romance
Not Forgotten, (2009),"$53,744","$176,622",,1 hr 36 min,R,Horror;Thriller
Not Here to Be Loved, (2005),"$1,962,402","$1,962,402",,1 hr 33 min,,Comedy;Drama;Romance
Pochti kak vse, (2023),"$84,532","$84,532",,1 hr 45 min,,Drama
Do Not Expect Too Much from the End of the World, (2023),"$73,983","$18,377",,2 hr 43 min,,Comedy;Drama
Before Sunset, (2004),"$5,820,649","$10,679,528","$2,700,000",1 hr 20 min,R,Drama;Romance
Not of This World, (1999),"$284,907","$284,907",,1 hr 40 min,,Drama
Not on the Lips, (2003),"$4,157,074","$4,157,074",,1 hr 55 min,,Comedy;Musical;Romance
Not One Less, (1999),"$592,586",,,1 hr 46 min,,Drama
Kanaa, (2018),"$2,997","$2,997",,2 hr 25 min,,Drama;Sport
Actually Quite a Lot, (2016),"$32,659","$32,659",,1 hr 38 min,,Drama;Romance
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!", (2008),"$21,152","$159,805",,1 hr 43 min,R,Documentary;History
Not So Friendly Neighborhood Affair, (2021),"$53,673","$53,673",,1 hr 30 min,,Comedy;Drama
All Quiet on the Western Front, (1930),,,"$1,200,000",2 hr 32 min,,Drama;War
The Brady Bunch Movie, (1995),"$46,576,136",,,1 hr 30 min,PG-13,Comedy
Not Without My Daughter, (1991),"$14,789,113",,,1 hr 56 min,,Drama;Thriller
Not Worth a Fig, (2009),"$40,366","$40,366",,1 hr 22 min,,Drama
The Notebook, (2004),"$81,417,274","$37,088,804","$29,000,000",2 hr 3 min,PG-13,Drama;Romance
Notes Towards an African Orestes, (1970),"$4,256","$4,256",,1 hr 5 min,,Documentary
Intet, (2022),"$28,348","$28,348",,1 hr 27 min,,Drama;Thriller
Nothing But a Man, (1964),"$13,063",,,1 hr 35 min,,Drama;Romance
Life and Nothing But, (1989),"$1,600","$1,600",,2 hr 15 min,,Drama;War
Nothing But the Truth, (2008),"$409,832","$409,832",,1 hr 48 min,R,Crime;Drama;Mystery;Thriller
Nothing Else Matters, (2007),"$4,780","$4,780",,1 hr 40 min,,Drama
Nothing in Common, (1986),"$32,324,557",,,1 hr 58 min,,Comedy;Drama;Romance
Nothing Is Impossible, (2006),"$170,863","$170,863",,1 hr 39 min,,Comedy;Romance
Nothing to Lose, (1997),"$44,480,039",,"$25,000,000",1 hr 38 min,R,Action;Adventure;Comedy;Crime
Nothing Like the Holidays, (2008),"$7,503,736","$15,754",,1 hr 38 min,PG-13,Comedy;Drama;Romance
Nothing Personal, (2009),"$973,377","$973,377",,1 hr 25 min,,Drama
Nothing Sacred, (1937),"$3,765","$3,765",,1 hr 17 min,,Comedy;Drama;Fantasy;Romance
Nothing to Declare, (2010),"$93,811,164","$93,811,164",,1 hr 48 min,,Comedy
Our Music, (2004),"$139,922","$153,759",,1 hr 20 min,,Drama
Aattam, (2023),"$21,447","$21,447",,2 hr 19 min,,Drama;Mystery;Thriller
Notte prima degli esami, (2006),"$15,905,030","$15,905,030",,1 hr 40 min,,Comedy
Notting Hill, (1999),"$116,089,678","$247,899,926","$42,000,000",2 hr 4 min,PG-13,Comedy;Drama;Romance
Nothing Lasts Forever, (2022),,,,1 hr 27 min,,Documentary
Upswing, (2003),"$1,337,433","$1,337,433",,1 hr 38 min,,Comedy
Trouble with the Curve, (2012),"$35,763,137","$13,200,000",,1 hr 51 min,PG-13,Drama;Romance;Sport
Two in the Wave, (2010),"$28,808",,,1 hr 31 min,,Documentary
Battle of the Brave, (2004),"$1,599,716","$458,291",,2 hr 23 min,PG-13,Drama;History;Romance;War
Nova Zembla, (2011),"$10,987,361","$10,987,361",,1 hr 48 min,,Drama;History
Terra Nova, (2008),"$2,210,751","$2,210,751",,1 hr 59 min,,Action;Drama;Thriller
The Outsiders, (1983),"$25,837,195","$1,987",,1 hr 31 min,PG,Crime;Drama
Austenland, (2013),"$2,159,041","$154,468",,1 hr 37 min,PG-13,Comedy;Romance
November, (2017),"$19,084",,,1 hr 55 min,,Drama;Fantasy;Horror;Romance
November, (2022),"$18,554,715","$18,554,715",,1 hr 46 min,,Crime;Drama;Thriller
Runaway Bride, (1999),"$152,257,509","$157,202,783","$70,000,000",1 hr 56 min,PG,Comedy;Romance
"The Cook, the Thief, His Wife & Her Lover", (1989),"$7,724,701","$799,293",,2 hr 4 min,,Crime;Drama
Standing Still, (2005),"$30,142",,,1 hr 30 min,R,Comedy;Drama;Romance
Novo, (2002),"$478,262","$478,262",,1 hr 38 min,R,Comedy;Drama;Romance
Novocaine, (2025),,,,,,Action;Comedy;Thriller
Now & Forever, (2002),,,,1 hr 41 min,R,Drama;Romance
Now and Then, (1995),"$27,112,329","$10,479,345",,1 hr 42 min,PG-13,Comedy;Drama;Romance
That Was Then... This Is Now, (1985),"$8,630,068",,,1 hr 42 min,,Crime;Drama
Tell Me How I Die, (2016),"$235,208","$235,208",,1 hr 47 min,,Horror;Mystery;Thriller
Now Is Good, (2012),"$2,273,746","$2,273,746",,1 hr 43 min,PG-13,Drama;Romance
Now or Never!, (2024),"$1,033,972","$1,033,972",,,,Adventure;Biography;Drama;History;Romance
Now You See Me, (2013),"$117,723,989","$234,000,000","$75,000,000",1 hr 55 min,PG-13,Crime;Mystery;Thriller
The Summer Is Gone, (2016),"$624,929","$624,929",,1 hr 46 min,,Drama
Now You See Me 2, (2016),"$65,075,540","$269,822,066",,2 hr 9 min,PG-13,Action;Adventure;Comedy;Crime;Mystery;Thriller
"Now, Voyager", (1942),"$10,390","$10,390",,1 hr 57 min,,Drama;Romance
Nowhere, (1997),"$194,201",,,1 hr 22 min,R,Comedy;Drama;Sci-Fi
Nowhere Boy, (2009),"$1,457,248","$5,120,531",,1 hr 38 min,R,Biography;Drama;Music;Romance
Nowhere to Run, (1993),"$22,189,039",,,1 hr 34 min,R,Action;Drama;Romance;Thriller
Nowhere to Hide, (1987),"$847,468",,,1 hr 30 min,,Action;Thriller
Noy, (2010),"$214,391","$214,391",,1 hr 44 min,,Drama
Legendary Amazons, (2011),"$248,280","$248,280",,1 hr 47 min,,Action
Dwelling in the Fuchun Mountains, (2019),"$899,116","$899,116",,2 hr 30 min,,Drama;Romance
Smoke Signals, (1998),"$6,745,362",,,1 hr 29 min,PG-13,Comedy;Drama
Nucingen House, (2008),"$21,618","$21,618",,1 hr 34 min,,Horror
Men with Guns, (1997),"$910,773",,,2 hr 7 min,R,Adventure;Drama
Man on the Moon, (1999),"$34,607,430","$12,827,000","$82,000,000",1 hr 58 min,R,Biography;Comedy;Drama
Shaun of the Dead, (2004),"$14,332,569","$17,174,928",,1 hr 39 min,R,Comedy;Horror
Eddie Murphy: Raw, (1987),"$50,504,655",,,1 hr 33 min,,Comedy;Documentary
Tierra de nuestras madres, (2023),"$30,234","$30,234",,,,
Numb, (2008),"$14,150","$14,150",,,,
Mesrine: Public Enemy No. 1, (2008),"$275,387","$45,966",,2 hr 13 min,R,Action;Biography;Crime;Drama;Thriller
Number One, (2017),"$1,195,004","$1,195,004",,1 hr 50 min,,Drama;Thriller
Number One with a Bullet, (1987),"$410,952",,,1 hr 43 min,,Action;Crime;Thriller
Our Shining Days, (2017),"$9,949,926","$9,949,926",,1 hr 43 min,,Drama;Music
Nuns on the Run, (1990),"$10,959,015",,,1 hr 29 min,,Comedy;Crime
Cinema Paradiso, (1988),"$12,397,210","$621,853",,2 hr 54 min,R,Drama;Romance
A Regular Woman, (2019),"$10,786","$10,786",,1 hr 30 min,,Crime;Drama
Nyurnberg, (2023),"$4,354,380","$4,354,380",,2 hr 11 min,,Adventure;Drama;History;Thriller;War
Nurse, (2013),"$706,617","$706,617",,1 hr 24 min,R,Horror;Thriller
Kills On Wheels, (2016),"$15,898","$27,375",,1 hr 43 min,,Action;Comedy;Drama
Sick Nurses, (2007),"$446,852","$446,852",,1 hr 22 min,,Crime;Horror
Memories of a Burning Body, (2024),$502,$502,,1 hr 30 min,,Drama
Outcast, (2014),"$5,148,503","$5,148,503",,1 hr 39 min,,Action;Adventure;Thriller
Nutcracker, (1986),"$781,727",,,1 hr 29 min,,Family;Fantasy;Music
Nuts, (1987),"$30,950,002",,,1 hr 56 min,,Drama;Thriller
May Fools, (1990),"$1,576,702",,,1 hr 47 min,,Comedy;Romance
Naa Nuvve, (2018),"$3,606","$3,606",,2 hr 5 min,,Romance
NVA, (2005),"$5,128,614","$5,128,614",,1 hr 38 min,,Comedy
Nymph, (2009),"$174,835","$174,835",,1 hr 49 min,,Drama;Fantasy
Nymphomaniac: Vol. I, (2013),"$785,896","$12,484,045",,1 hr 57 min,,Drama
Nymphomaniac: Vol. II, (2013),"$327,167","$4,607,558",,2 hr 4 min,,Drama
Nynne, (2005),"$157,172","$157,172",,1 hr 34 min,,Comedy;Romance
Paulo Coelho's Best Story, (2014),"$8,808","$609,561",,1 hr 52 min,,Biography;Drama;Music
Red Notice, (2021),"$178,143","$178,143",,1 hr 58 min,PG-13,Action;Comedy;Thriller
Spellbound, (2024),,,,1 hr 49 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical
O, (2001),"$16,025,437","$3,235,100",,1 hr 35 min,R,Drama;Romance;Thriller
Love Actually, (2003),"$60,221,410","$189,550,818","$40,000,000",2 hr 15 min,R,Comedy;Drama;Romance
The Year My Parents Went on Vacation, (2006),"$807,117","$2,411,253",,1 hr 50 min,PG,Drama
Drained, (2006),"$786,460","$786,460",,1 hr 52 min,,Comedy;Drama
Maigret and the St. Fiacre Case, (1959),"$14,666","$14,666",,1 hr 41 min,,Crime;Drama;Thriller
Henry's Crime, (2010),"$102,541","$2,067,258",,1 hr 48 min,R,Comedy;Crime;Drama;Romance
The Man from the Future, (2011),"$5,799,606","$5,799,606",,1 hr 46 min,,Adventure;Comedy;Fantasy;Romance;Sci-Fi
The Man Who Copied, (2003),"$24,391",,,2 hr 3 min,R,Comedy;Crime;Drama;Romance
O Homem Que Desafiou o Diabo, (2007),"$1,668,347","$1,668,347",,1 hr 46 min,,Comedy;Fantasy
O Jerusalem, (2006),"$234,480","$2,489,823",,1 hr 40 min,R,Drama;History
O Lucky Man!, (1973),$332,,,2 hr 58 min,,Comedy;Drama;Fantasy;Music
The Boy and the World, (2013),"$129,480","$147,663",,1 hr 20 min,PG,Adventure;Animation;Family
The Omen, (1976),"$60,922,980",,,1 hr 51 min,,Horror;Mystery
The Given Word, (1962),"$8,229","$8,229",,1 hr 38 min,,Drama
O Pai Tirano, (2022),"$49,398","$49,398",,1 hr 43 min,,Comedy
O Pátio das Cantigas, (2015),"$3,415,695","$3,415,695",,1 hr 48 min,,Comedy
Bordello of Blood, (1996),"$5,781,045",,,1 hr 27 min,R,Comedy;Fantasy;Horror
Memory, (2006),,,,1 hr 38 min,R,Drama;Horror;Mystery;Thriller
The Abyss, (1989),"$54,981,151","$35,539,051",,2 hr 20 min,PG-13,Adventure;Drama;Mystery;Sci-Fi;Thriller
Tarot, (2024),"$18,771,004","$30,485,235",,1 hr 32 min,PG-13,Horror
O'Horten, (2007),"$302,232","$1,489,705",,1 hr 30 min,PG-13,Comedy;Drama
The Sea, (2002),"$75,994","$100,407",,1 hr 49 min,,Comedy;Drama
Sound for the Future, (2020),$99,$99,,1 hr 42 min,,Documentary;Music
O.C. and Stiggs, (1985),"$29,815",,"$7,000,000",1 hr 49 min,,Comedy;Romance
On Her Majesty's Secret Service, (1969),"$22,774,493","$52,486",,2 hr 22 min,PG,Action;Adventure;Thriller
It Ends with Us, (2024),"$148,518,266","$201,561,985",,2 hr 10 min,PG-13,Drama;Romance
Oasis, (2002),"$10,304","$6,686,648",,2 hr 13 min,,Drama;Romance
War of the Dead, (2011),"$58,285","$58,285",,1 hr 26 min,,Action;Adventure;Horror;Sci-Fi;Thriller
Oasis: Supersonic, (2016),"$242,867","$1,249,177",,2 hr 2 min,R,Biography;Documentary;Music
Acts of Vengeance, (2017),"$320,705","$320,705",,1 hr 27 min,R,Action;Drama;Thriller
The Balkan Line, (2019),"$5,849,400","$5,849,400",,2 hr 10 min,,Action;War
Colonel Redl, (1985),"$2,357",,,2 hr 24 min,,Biography;Drama;History
Above the Law, (1988),"$18,869,631",,,1 hr 39 min,,Action;Crime;Drama;Mystery;Thriller
Dark Planet, (2008),"$23,772,559","$23,772,559",,1 hr 55 min,,Action;Adventure;Sci-Fi
The Object of My Affection, (1998),"$29,187,243","$17,718,646",,1 hr 51 min,R,Comedy;Drama;Romance
Objectified, (2009),"$7,185","$7,185",,1 hr 15 min,,Documentary
Lady Macbeth, (2016),"$1,129,408","$4,214,224",,1 hr 29 min,R,Drama;Romance
Place Publique, (2018),"$4,303,454","$4,303,454",,1 hr 38 min,,Comedy;Drama
Oblivion Island: Haruka and the Magic Mirror, (2009),"$3,171,022","$3,171,022",,1 hr 33 min,,Action;Adventure;Animation;Family;Fantasy
Oblivion, (2013),"$89,107,235","$197,061,337","$120,000,000",2 hr 4 min,PG-13,Action;Adventure;Sci-Fi
Obsession, (1976),,,,1 hr 38 min,,Drama;Mystery;Thriller
Obvious Child, (2014),"$3,123,963","$201,454",,1 hr 24 min,R,Comedy;Drama;Romance
The American, (2010),"$35,606,376","$32,269,905","$20,000,000",1 hr 45 min,R,Crime;Drama;Thriller
Occident, (2002),$533,$533,,1 hr 45 min,,Comedy;Romance
The Devil's Hand, (2014),"$5,746","$1,422,748",,1 hr 26 min,PG-13,Horror;Thriller
The Occupant, (2020),"$1,845","$1,845",,1 hr 43 min,,Drama;Thriller
Occupation: Dreamland, (2005),"$8,018",,,1 hr 18 min,,Documentary;War
Ocean Heaven, (2010),"$616,319","$616,319",,1 hr 36 min,,Drama
Hidalgo, (2004),"$67,303,450","$40,737,172","$100,000,000",2 hr 16 min,PG-13,Action;Adventure;Biography;Drama;Sport;Western
Ocean Waves, (1993),"$87,738",,,1 hr 12 min,PG-13,Animation;Drama;Romance
Ocean's Eight, (2018),"$140,295,726","$157,500,000","$70,000,000",1 hr 50 min,PG-13,Action;Comedy;Crime
OceanWorld, (2009),"$8,667,251","$8,667,251",,1 hr 21 min,,Documentary
"Blood, Guts, Bullets and Octane", (1998),"$15,035",,,1 hr 27 min,R,Action;Comedy;Crime;Thriller
October Baby, (2011),"$5,357,328","$39,290",,1 hr 47 min,PG-13,Drama;Family;Mystery;Romance
October Sky, (1999),"$32,570,685","$2,128,068","$25,000,000",1 hr 48 min,PG,Biography;Drama;Family
"Sobibór, October 14, 1943, 4 p.m.", (2001),"$41,040","$38,688",,1 hr 35 min,,Documentary;History;War
Octopussy, (1983),"$67,893,619","$23,475",,2 hr 11 min,,Action;Adventure;Thriller
October, (2010),"$32,127","$98,208",,1 hr 23 min,,Comedy;Drama
Oculus, (2013),"$27,695,246","$16,764,705","$5,000,000",1 hr 44 min,R,Horror;Mystery;Thriller
The Odd Couple, (1968),"$44,527,234",,,1 hr 45 min,,Comedy
Odd Man Out, (1947),"$65,759","$65,759",,1 hr 56 min,,Crime;Drama;Film-Noir;Thriller
Odd Job, (2016),"$2,987,328","$2,987,328",,1 hr 47 min,,Comedy;Crime
Odd Thomas, (2013),"$1,149,267","$1,149,267",,1 hr 40 min,,Comedy;Fantasy;Horror;Mystery;Romance;Thriller
Oddball, (2015),"$10,117,550","$10,117,550",,1 hr 35 min,,Adventure;Family
Against All Odds, (1984),"$21,689,062",,,2 hr 8 min,,Action;Adventure;Crime;Drama;Romance;Thriller
"Love, Surreal and Odd", (2017),"$2,467,470","$2,467,470",,1 hr 35 min,,Comedy;Romance
Ode to G.I. Joe, (1990),"$47,906",,,5 min,,Animation;Comedy;Short
Ode to Joy, (2019),"$17,303","$5,291",,1 hr 37 min,R,Comedy;Romance
Ode to My Father, (2014),"$2,300,121","$182,527,438",,2 hr 6 min,,Drama;War
In Flames, (2023),"$1,990","$1,990",,1 hr 38 min,,Drama;Horror
Odette Toulemonde, (2006),"$9,370,520","$9,370,520",,1 hr 40 min,,Comedy;Drama
The One, (2022),"$5,265,085","$5,265,085",,1 hr 48 min,,Adventure;Drama;History;Thriller
Congo, (1995),"$81,022,101","$71,000,000",,1 hr 49 min,PG-13,Action;Adventure;Mystery;Sci-Fi
Day of the Fight, (2023),,,,1 hr 45 min,R,Drama;Sport
The Story of the Last Chrysanthemum, (1939),"$6,125","$6,125",,2 hr 23 min,,Drama;Romance
Tango & Cash, (1989),"$63,408,614",,,1 hr 44 min,,Action;Comedy;Crime;Thriller
The Fox and the Hound, (1981),"$63,456,988",,,1 hr 23 min,,Adventure;Animation;Drama;Family
Of Mice and Men, (1992),"$5,471,088",,,1 hr 55 min,PG-13,Drama;Western
Of Gods and Men, (2010),"$3,951,596","$39,851,821",,2 hr 2 min,PG-13,Drama;History
Of Horses and Men, (2013),"$11,894","$228,075",,1 hr 21 min,,Comedy;Drama;Romance
Atlas of Human Geography, (2007),"$448,773","$448,773",,1 hr 41 min,,Drama
Queen of Hearts, (2019),"$437,005","$437,005",,2 hr 7 min,,Drama
Cemetery Man, (1994),"$253,986",,,1 hr 43 min,R,Comedy;Horror
Sea of Love, (1989),"$58,571,513","$52,308,000",,1 hr 53 min,,Crime;Drama;Mystery;Romance;Thriller
Of Love and Other Demons, (2009),"$39,406","$39,406",,1 hr 35 min,,Drama
Creation of the Gods I: Kingdom of Storms, (2023),"$1,706,355","$371,315,568",,2 hr 28 min,,Adventure;Drama;Fantasy
Of Time and the City, (2008),"$32,677","$490,740",,1 hr 14 min,,Biography;Documentary
Of Unknown Origin, (1983),"$1,080,470",,,1 hr 29 min,,Horror;Thriller
Off and Running, (2008),"$2,633,014","$2,633,014",,1 hr 33 min,,Comedy
Off Beat, (1986),"$4,842,778",,,1 hr 32 min,,Comedy;Crime;Romance
Off Limits, (1988),"$7,242,035",,,1 hr 42 min,,Action;Drama;Thriller;War
Off Season, (2017),"$12,544",,,1 hr 26 min,,Drama;Thriller
Off the Black, (2006),"$24,425",,,1 hr 30 min,R,Drama
The Edge, (1997),"$27,873,386","$15,438,908",,1 hr 57 min,R,Action;Adventure;Drama;Thriller
The Ledge, (2022),"$685,303","$685,303",,1 hr 26 min,R,Action;Adventure;Thriller
Off the Map, (2003),"$1,317,167","$2,325",,1 hr 48 min,PG-13,Drama
Off the Menu: The Last Days of Chasen's, (1997),"$19,285",,,1 hr 30 min,,Documentary;History
Off the Rails, (2021),"$1,085,637","$1,085,637",,1 hr 34 min,R,Comedy
Offender, (2012),"$183,049","$183,049",,1 hr 42 min,,Crime;Drama;Thriller
The Offering, (2022),"$3,096,295","$3,096,295",,1 hr 33 min,R,Horror
The Best Offer, (2013),"$100,035","$20,819,668",,2 hr 11 min,R,Crime;Drama;Mystery;Romance;Thriller
Office Christmas Party, (2016),"$54,767,494","$59,733,805","$45,000,000",1 hr 45 min,R,Comedy
Office Killer, (1997),"$76,054",,,1 hr 22 min,R,Comedy;Crime;Horror;Thriller
Office Space, (1999),"$10,827,810",$446,"$10,000,000",1 hr 29 min,R,Comedy
Officer Down, (2013),"$1,463","$253,617",,1 hr 38 min,R,Crime;Drama
The Woman with a Broken Nose, (2010),"$194,282","$194,282",,1 hr 45 min,,Comedy;Drama;Romance
Off Screen, (2005),"$998,041","$998,041",,1 hr 34 min,,Crime;Drama;Thriller
Offside, (2006),"$2,515,308","$2,515,308",,1 hr 43 min,,Comedy;Drama;Sport
Just Married, (2009),"$4,814,840","$4,814,840",,1 hr 58 min,,Comedy;Romance
Ogu and Mampato in Rapa Nui, (2002),"$1,036,580","$1,036,580",,1 hr 20 min,,Animation
A Coffee in Berlin, (2012),"$150,275","$2,676,058",,1 hr 26 min,,Comedy;Drama
Oh Heavenly Dog, (1980),"$6,216,067",,,1 hr 43 min,PG,Comedy;Crime;Fantasy;Mystery
Oh Lucy!, (2017),"$375,391","$224,754",,1 hr 35 min,,Comedy;Drama;Romance
Oh Schuks ... I'm Gatvol!, (2004),"$3,533,521","$3,533,521",,1 hr 44 min,,Comedy
Oh! My God, (2006),"$10,620,575","$10,620,575",,1 hr 44 min,,Action;Comedy;Romance
This Life of Mine, (2024),"$1,021,950","$1,021,950",,1 hr 39 min,,Comedy;Drama
A Man for All Seasons, (1966),$164,,,2 hr,G,Biography;Drama;History
"Oh, God!", (1977),"$41,687,243",,,1 hr 38 min,,Comedy;Fantasy
"Oh, God! Book II", (1980),"$14,504,277",,,1 hr 34 min,,Comedy;Fantasy
"Oh, God! You Devil", (1984),"$21,538,850",,,1 hr 37 min,,Comedy;Fantasy
Oh-Oku: The Women of the Inner Palace, (2006),"$15,688,239","$15,688,239",,2 hr 6 min,,History
Stranger Than Fiction, (2006),"$40,660,952","$12,992,272","$30,000,000",1 hr 53 min,PG-13,Comedy;Drama;Fantasy;Romance
Four Rooms, (1995),"$4,257,354",,,1 hr 38 min,R,Comedy
The Outlaws, (1958),"$9,793","$9,793",,1 hr 34 min,,Adventure;Drama
Pimpinero: Blood and Oil, (2024),"$51,522","$51,522",,2 hr 1 min,R,Action;Adventure;Drama
"All's Well, Ends Well 2012", (2012),"$47,919","$3,418,142",,1 hr 55 min,,Comedy
Only Men Go to the Grave, (2016),"$5,929","$5,929",,1 hr 20 min,,Drama
Oink, (2022),"$894,591","$894,591",,1 hr 12 min,,Animation;Comedy;Family
Adam Misin!, (2016),"$287,328","$287,328",,1 hr 31 min,,Comedy
Firestarter, (2022),"$9,739,250","$5,300,000",,1 hr 34 min,R,Drama;Horror;Sci-Fi;Thriller
Baytong, (2003),"$274,900","$274,900",,,,Drama
OK Jaanu, (2017),"$355,922","$5,089,359",,2 hr 15 min,,Drama;Romance
Oka Raju Oka Rani, (2003),"$1,378,699","$1,378,699",,,,Romance
Okay Madam, (2020),"$9,433,525","$9,433,525",,1 hr 40 min,,Action;Comedy
Rendez-vous, (1985),"$1,059,334","$1,059,334",,1 hr 22 min,,Drama;Romance
Okkadu, (2003),"$11,764","$11,764",,2 hr 51 min,,Action;Drama;Romance;Sport
Oklahoma!, (1955),"$15,520","$15,520",,2 hr 25 min,,Comedy;Drama;Musical;Romance;Western
Eiga Kamisama miranai himitsu no kotodama: Kiseki o okose Teppuru to dokidoki kokotamakai, (2017),"$594,847","$594,847",,1 hr 16 min,,Animation
Okul, (2004),"$3,255,287","$3,255,287",,1 hr 40 min,,Comedy;Horror
Dangal, (2016),"$12,391,761","$291,334,933",,2 hr 41 min,,Action;Biography;Drama;Sport
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared, (2016),"$994,901","$994,901",,1 hr 48 min,,Adventure;Comedy;Crime
The Legacy of the Bones, (2019),"$1,981,353","$1,981,353",,2 hr 1 min,,Crime;Mystery;Thriller
Old Boys, (2018),"$28,092","$28,092",,1 hr 36 min,,Comedy
Old Boys: The Way of the Dragon, (2014),"$32,800,000","$32,800,000",,1 hr 54 min,,Comedy
Goat Story, (2008),"$1,445,506","$1,445,506",,1 hr 22 min,PG-13,Animation;Comedy;Fantasy
BTS Permission to Dance on Stage - Seoul: Live Viewing, (2022),"$6,840,000","$25,760,000",,3 hr 15 min,,Documentary;Music
Old Gringo, (1989),"$3,574,256",,,1 hr 59 min,,Adventure;History;Romance
Old Joy, (2006),"$255,923","$45,124",,1 hr 16 min,,Drama
Cold Pursuit, (2019),"$32,138,862","$44,280,893","$60,000,000",1 hr 59 min,R,Action;Comedy;Crime;Drama;Thriller
"Old, New, Borrowed and Blue", (2003),"$105,778","$105,778",,1 hr 30 min,,Comedy;Drama;Romance
Old Men in New Cars, (2002),"$144,192","$144,192",,1 hr 35 min,,Action;Comedy;Crime
"The Poem, My Old Mother", (2019),"$57,476","$57,476",,1 hr 26 min,,Documentary
Old Partner, (2008),"$15,292,928","$15,292,928",,1 hr 18 min,,Documentary
Rose Gold, (2023),"$59,059","$59,059",,1 hr 28 min,,Documentary
Test, (2013),"$18,823",,,1 hr 29 min,,Drama;History;Romance
Old School, (2003),"$75,585,093","$11,550,427","$24,000,000",1 hr 28 min,R,Comedy
