Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
The Story of Marie and Julien, (2003),"$66,543","$66,543",,2 hr 30 min,,Drama;Fantasy;Mystery;Romance
The Revolution Will Not Be Televised, (2003),"$153,859",,,1 hr 14 min,,Documentary
Un retrato de Diego, (2007),"$22,328","$22,328",,1 hr 20 min,,Biography;Documentary
Howard the Duck, (1986),"$16,295,774","$21,667,000","$37,000,000",1 hr 50 min,,Action;Adventure;Comedy;Romance;Sci-Fi
Jonas Brothers: The 3D Concert Experience, (2009),"$19,162,740","$4,024,220",,1 hr 16 min,,Biography;Documentary;Music
The Rhythm Section, (2020),"$5,437,971","$551,612","$50,000,000",1 hr 49 min,R,Action;Drama;Mystery;Thriller
The Cat in the Hat, (2003),"$101,149,285","$32,811,256","$109,000,000",1 hr 22 min,PG,Adventure;Comedy;Family;Fantasy
Prince of Persia: The Sands of Time, (2010),"$90,759,676","$245,606,000","$200,000,000",1 hr 56 min,PG-13,Action;Adventure;Fantasy
The Bridges of Madison County, (1995),"$71,516,617","$110,500,000","$24,000,000",2 hr 15 min,PG-13,Drama;Romance
Muppets from Space, (1999),"$16,625,807","$5,697,805","$24,000,000",1 hr 27 min,,Adventure;Comedy;Family;Fantasy;Sci-Fi
The Saratov Approach, (2013),"$2,146,999",,,1 hr 47 min,PG-13,Action;Drama;Thriller
The Fifth Element, (1997),"$63,820,180","$200,100,000",,2 hr 6 min,PG-13,Action;Adventure;Sci-Fi
On the Waterfront, (1954),$631,$631,,1 hr 48 min,,Crime;Drama;Thriller
The Right Stuff, (1983),"$21,192,102",$213,,3 hr 13 min,,Adventure;Biography;Drama;History
The Temptation, (2022),"$81,714","$81,714",,1 hr 28 min,,Drama
The Way to Happiness, (2021),"$35,360","$35,360",,1 hr 52 min,,Comedy;Drama
Journey to the West: The Demons Strike Back, (2017),"$880,346","$246,704,898",,1 hr 49 min,PG-13,Adventure;Comedy;Fantasy
Rings, (2017),"$27,793,018","$55,287,872","$25,000,000",1 hr 42 min,PG-13,Drama;Horror;Mystery;Romance
The Ringer, (2005),"$35,428,675","$5,013,768",,1 hr 34 min,PG-13,Comedy;Sport
Sphere, (1998),"$37,020,277",,"$80,000,000",2 hr 14 min,PG-13,Mystery;Sci-Fi;Thriller
The Riot, (2023),"$1,881,267","$1,881,267",,1 hr 45 min,,Action;Drama;History
The Riot Club, (2014),"$7,734","$3,510,191",,1 hr 47 min,R,Drama;Thriller
The Rise and Fall of Miss Thang, (2007),$581,,"$10,000",1 hr 30 min,,Drama
Stoked: The Rise and Fall of Gator, (2002),"$150,268",,,1 hr 22 min,R,Documentary;Sport
Rise of the Guardians, (2012),"$103,412,758","$203,528,912","$145,000,000",1 hr 37 min,PG,Action;Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi
The Rite, (2011),"$33,047,633","$63,512,958","$37,000,000",1 hr 54 min,PG-13,Drama;Horror;Mystery;Thriller
The River, (1984),"$11,489,982",,,2 hr 4 min,,Drama
The Haunted House: The Sky Ghost vs Jormungandr, (2019),"$5,336,651","$5,336,651",,1 hr 37 min,,Action;Adventure;Animation;Comedy;Family;Fantasy;Horror;Thriller
The River Wild, (1994),"$46,816,343","$47,400,000",,1 hr 51 min,PG-13,Adventure;Crime;Thriller
The River Within, (2009),"$9,811",,,1 hr 42 min,,Drama;Family
River's Edge, (1986),"$4,600,000",,,1 hr 39 min,,Crime;Drama
Murder on the Orient Express, (1974),"$27,634,716","$24,801",,2 hr 8 min,,Crime;Drama;Mystery;Thriller
Hooligan Sparrow, (2016),"$9,263",,,1 hr 24 min,,Crime;Documentary;Drama;News
The Road to Wellville, (1994),"$6,562,513",,,1 hr 58 min,R,Comedy;Drama
The Road to Guantanamo, (2006),"$326,876","$1,186,157",,1 hr 35 min,R,Drama;War
The Road to San Diego, (2006),"$19,521","$19,521",,1 hr 38 min,,Comedy
The Road Less Traveled, (2010),"$1,109,120","$1,109,120",,1 hr 48 min,,Drama
We Are the Pirates of the Roads, (2015),"$567,265","$567,265",,1 hr 25 min,,Adventure;Family
The Admiral: Roaring Currents, (2014),"$2,589,811","$135,752,447",,2 hr 8 min,,Action;History;War
The Robber, (2010),"$83,451","$171,038",,1 hr 30 min,,Biography;Crime;Drama;Sport
The Train Robbers, (1973),,,,1 hr 32 min,,Action;Comedy;Drama;Romance;Western
The Robe, (1953),"$36,000,000","$10,866","$5,000,000",2 hr 15 min,,Drama;History;Romance
The Adventures of Robin Hood, (1938),$291,,,1 hr 42 min,PG,Action;Adventure;Romance
The Rock, (1996),"$134,069,511","$200,993,110","$75,000,000",2 hr 16 min,R,Action;Adventure;Thriller
The Rocker, (2008),"$6,409,528","$2,399,407","$15,000,000",1 hr 42 min,PG-13,Comedy;Music
Embrace: The Documentary, (2016),"$629,126","$526,137",,1 hr 30 min,,Documentary
The Rocket, (2005),,,,2 hr 4 min,PG,Biography;Drama;Sport
The Rocket Post, (2004),"$122,457","$122,457",,1 hr 52 min,,Drama
The Adventures of Rocky & Bullwinkle, (2000),"$26,005,820","$9,129,000","$76,000,000",1 hr 32 min,PG,Adventure;Comedy;Family;Fantasy
The Rocky Horror Picture Show, (1975),"$112,892,319","$2,627,826",,1 hr 40 min,,Comedy;Horror;Musical
The Song, (2014),"$1,009,620",,,1 hr 56 min,PG-13,Drama;Music;Romance
X-Men: Days of Future Past, (2014),"$233,921,534","$512,124,166","$200,000,000",2 hr 12 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Tommy Boy, (1995),"$32,679,899",,,1 hr 37 min,PG-13,Adventure;Comedy
The Role of Her Life, (2004),"$4,433,740","$4,433,740",,1 hr 42 min,,Comedy;Drama
The Roman Spring of Mrs. Stone, (1961),"$7,736","$7,736",,1 hr 43 min,,Drama;Romance
Johnny Cash: The Redemption of an American Icon, (2022),"$840,580",,,1 hr 55 min,,Biography;Documentary;Music
The Romance of Astrea and Celadon, (2007),"$386,621","$386,621",,1 hr 49 min,,Comedy;Drama;Romance
The Romantic Exiles, (2015),"$50,389","$50,389",,1 hr 10 min,,Drama
The Romantic President, (2002),"$2,596,774","$2,596,774",,1 hr 35 min,,Comedy;Drama;Romance
The Romantics, (2010),"$106,524","$84,495",,1 hr 35 min,PG-13,Comedy;Drama;Romance
Happy Happy Joy Joy: The Ren & Stimpy Story, (2020),"$1,264","$1,264",,1 hr 44 min,,Documentary
Snow White and the Huntsman, (2012),"$155,332,381","$241,260,448","$170,000,000",2 hr 7 min,PG-13,Action;Adventure;Drama;Fantasy;Romance;Sci-Fi;Thriller;War
The Rooftop, (2013),"$85,755","$19,747,397",,2 hr,,Action;Comedy;Drama;Musical;Thriller
The Rookie, (2002),"$75,600,072","$5,093,465","$22,000,000",2 hr 7 min,,Drama;Family;Sport
The Roost, (2005),"$5,642",,,1 hr 20 min,,Horror;Thriller
Ca$h, (2010),"$46,488",,,1 hr 48 min,R,Crime;Thriller
The Rosary Murders, (1987),"$1,730,337",,,1 hr 45 min,,Crime;Drama;Mystery;Thriller
The Rough Winds, (2006),"$242,597","$242,597",,1 hr 57 min,,Drama
The Founder, (2016),"$12,786,053","$11,335,192",,1 hr 55 min,PG-13,Biography;Drama
The Roundup, (2022),"$812,859","$100,353,848",,1 hr 46 min,,Action;Crime;Thriller
The Roundup: No Way Out, (2023),"$909,411","$82,500,887",,1 hr 45 min,,Action;Crime;Thriller
The Roundup: Punishment, (2024),"$1,154,475","$82,548,875",,1 hr 49 min,,Action;Crime;Thriller
The Rover, (2014),"$1,114,423","$1,395,584","$12,000,000",1 hr 43 min,R,Action;Crime;Drama;Sci-Fi
The Royal Bride, (2020),"$5,830,719","$5,830,719",,1 hr 58 min,,Comedy
The Barkleys of Broadway, (1949),,,,1 hr 49 min,,Comedy;Musical
Chess Story, (2021),"$846,611","$846,611",,1 hr 50 min,,Drama;Thriller;War
Empire of the Sun, (1987),"$22,238,696",,,2 hr 33 min,,Drama;War
The Royal Tenenbaums, (2001),"$52,364,010","$19,077,645","$21,000,000",1 hr 50 min,R,Comedy;Drama
Untold Scandal, (2003),"$63,332","$5,699,469",,2 hr 4 min,,Drama
The Rugrats Movie, (1998),"$100,494,675","$40,400,000","$24,000,000",1 hr 19 min,,Adventure;Animation;Comedy;Drama;Family;Musical
The Rules of the Game, (1939),"$273,641",,,1 hr 50 min,,Comedy;Drama
The Class, (2008),"$3,766,810","$25,536,695",,2 hr 8 min,PG-13,Drama
The Rumble of the Stones, (2011),"$604,565","$604,565",,1 hr 40 min,,Drama
All Nighter, (2017),"$96,162","$96,162",,1 hr 26 min,R,Comedy;Drama
Runaway Bride, (1999),"$152,257,509","$157,202,783","$70,000,000",1 hr 56 min,PG,Comedy;Romance
The Runaways, (2010),"$3,573,673","$1,107,978","$10,000,000",1 hr 46 min,R,Biography;Drama;Music
The Running Man, (2025),,,,,,Sci-Fi
The Russia House, (1990),"$22,997,992",,,2 hr 3 min,R,Drama;Romance;Thriller
Russian Dolls, (2005),"$326,095","$23,401,206",,2 hr 5 min,,Comedy;Drama;Romance
The Hustler, (1961),,,,2 hr 14 min,,Drama;Sport
The Butler, (2013),"$116,632,095","$60,681,700","$30,000,000",2 hr 12 min,PG-13,Biography;Drama
Black and White Stripes: The Juventus Story, (2016),"$1,179,104","$1,179,104",,1 hr 47 min,,Biography;Documentary;Sport
The Sacrament, (2013),"$9,221",,,1 hr 39 min,R,Horror;Thriller
The Seed of the Sacred Fig, (2024),"$52,276","$4,041,265",,2 hr 48 min,PG-13,Crime;Drama;Thriller
The Sacrifice, (1986),"$167,127","$85,660",,2 hr 29 min,,Drama
The Happy Sad, (2013),"$8,395",,,1 hr 27 min,,Drama;Romance
The Saddest Music in the World, (2003),"$699,225","$155,769",,1 hr 40 min,R,Comedy;Musical
The Safety of Objects, (2001),"$319,299","$133,993",,2 hr 1 min,R,Drama
The Last Song, (2010),"$62,950,384","$26,186,663","$20,000,000",1 hr 48 min,PG,Drama;Music;Romance
New York in New York, (2019),"$2,743","$2,743",,1 hr 29 min,,Drama;Thriller
Palm Trees in the Snow, (2015),"$18,428,235","$18,428,235",,2 hr 43 min,,Drama;Romance
Star Wars: Episode V - The Empire Strikes Back, (1980),"$292,753,960","$257,262,126","$18,000,000",2 hr 4 min,PG,Action;Adventure;Fantasy;Sci-Fi
Double Trouble and the Magical Mirror, (2019),"$61,962","$61,962",,1 hr 32 min,,Comedy;Family;Fantasy;Horror
Klyuch salamandry, (2011),"$1,314,843","$1,314,843",,1 hr 50 min,,Action
The Salesman, (2016),"$2,402,067","$4,551,537",,2 hr 4 min,PG-13,Drama;Thriller
The Salon, (2005),"$139,084",,,1 hr 30 min,PG-13,Comedy;Drama
The Salt of Life, (2011),"$317,405","$2,533,447",,1 hr 30 min,,Comedy;Romance
The Salt of the Earth, (2014),"$1,343,349","$4,069,117",,1 hr 50 min,PG-13,Biography;Documentary;History
Tibet: Cry of the Snow Lion, (2002),"$578,241",,,1 hr 44 min,,Documentary;History
The Salton Sea, (2002),"$764,554","$308,644",,1 hr 43 min,R,Crime;Drama;Mystery;Thriller
The Salvation, (2014),"$44,903","$1,319,061",,1 hr 32 min,R,Action;Drama;Thriller;Western
The Salvation Poem, (2009),"$914,818","$182,932",,1 hr 18 min,PG-13,Drama
The Samaritan, (2012),"$2,521","$12,699",,1 hr 30 min,R,Crime;Drama;Thriller
The Frisco Kid, (1979),"$9,346,177",,,1 hr 59 min,,Adventure;Comedy;Drama;Western
The Castle, (1997),"$877,621","$1,143",,1 hr 25 min,R,Comedy;Drama
The Sand Pebbles, (1966),,,,3 hr 2 min,PG-13,Adventure;Drama;Romance;War
The Sandlot, (1993),"$32,950,136","$1,398,307",,1 hr 41 min,PG,Comedy;Drama;Family;Sport
The Sandman, (2007),"$472,937","$472,937",,1 hr 40 min,,Drama
The Sandpiper, (1965),,,,1 hr 57 min,,Drama;Romance
The Santa Claus Gang, (2010),"$29,181,330","$29,181,330",,1 hr 40 min,,Comedy
The Santa Clause, (1994),"$145,539,357","$45,000,000","$22,000,000",1 hr 37 min,PG,Comedy;Drama;Family;Fantasy
The Santa Clause 3: The Escape Clause, (2006),"$84,500,122","$26,268,000",,1 hr 37 min,G,Adventure;Comedy;Family;Fantasy
The Future Ahead, (2017),"$38,398","$38,398",,1 hr 25 min,,Drama
The Sapphires, (2012),"$2,450,867","$17,972,761",,1 hr 43 min,PG-13,Biography;Comedy;Drama;Music;Romance
The Sasquatch Gang, (2006),"$9,458",,,1 hr 26 min,PG-13,Adventure;Comedy;Drama
Out of the Blue, (1980),"$3,900",,,1 hr 34 min,,Drama
The Kids Are All Right, (2010),"$20,811,365","$13,947,586","$4,000,000",1 hr 46 min,R,Comedy;Drama;Romance
The Savage Eye, (1959),"$16,366","$16,366",,1 hr 8 min,,Drama
The Innocents, (2021),"$30,053","$291,704",,1 hr 57 min,,Drama;Fantasy;Horror;Mystery;Thriller
The Savages, (2007),"$6,623,082","$4,030,139",,1 hr 54 min,R,Comedy;Drama
The Discreet Charm of the Bourgeoisie, (1972),"$82,471","$17,432",,1 hr 42 min,,Comedy;Drama;Fantasy
The Scalphunters, (1968),,,,1 hr 42 min,,Comedy;Drama;Western
The Scam, (2009),"$7,486,498","$7,486,498",,1 hr 59 min,,Action;Crime;Drama;Thriller
The Artist, (2011),"$44,671,682","$88,799,489","$15,000,000",1 hr 40 min,PG-13,Comedy;Drama;Romance
The Swamp, (2001),"$270,811","$270,811",,1 hr 43 min,,Comedy;Drama
The Adventures of Tintin, (2011),"$77,591,831","$296,402,120",,1 hr 47 min,PG,Action;Adventure;Animation;Crime;Family;Mystery;Thriller
The Scapegoat, (2013),"$1,507,325","$1,507,325",,1 hr 32 min,,Comedy;Drama
The Scarlet Empress, (1934),"$3,353","$3,353",,1 hr 44 min,,Drama;History;Romance;War
Scarface, (1932),,,,1 hr 33 min,,Action;Crime;Drama;Film-Noir;Thriller
Curse of the Scarecrow, (2018),"$27,642","$27,642",,1 hr 24 min,,Horror
Overlord: The Sacred Kingdom, (2024),"$1,650,280","$5,907,808",,2 hr 15 min,R,Action;Adventure;Animation;Fantasy
The Scarlet Letter, (1995),"$10,382,407",,"$46,000,000",2 hr 15 min,R,Drama;Romance
Clue, (1985),"$14,643,997",,,1 hr 34 min,,Comedy;Crime;Mystery;Thriller
The Horseman, (2008),"$1,993","$1,993",,1 hr 36 min,R,Action;Crime;Thriller
The Black Pimpernel, (2007),"$704,740","$704,740",,1 hr 35 min,R,Drama;History;Romance;Thriller
The Crash, (2017),,,,1 hr 24 min,R,Crime;Thriller
The Scent of Green Papaya, (1993),"$1,700,992",,,1 hr 44 min,,Drama;Music;Romance
Cheers for the Youth, (2017),"$533,102","$533,102",,,,
Sophie Scholl: The Final Days, (2005),"$680,331","$10,123,984",,2 hr,,Biography;Crime;Drama;History;Thriller;War
School for Postmen, (1947),"$50,573","$50,573",,16 min,,Comedy;Short
The School of Flesh, (1998),"$402,668",,,1 hr 41 min,R,Drama;Mystery;Romance
The Science of Sleep, (2006),"$4,670,644","$10,445,535",,1 hr 45 min,R,Comedy;Drama;Fantasy;Romance
The Card Player, (2003),"$3,368,452","$3,368,452",,1 hr 43 min,,Horror;Mystery;Thriller
Kahlil Gibran's The Prophet, (2014),"$725,489","$535,923",,1 hr 25 min,PG,Animation;Drama
The Shop Around the Corner, (1940),"$36,368","$36,368",,1 hr 39 min,,Comedy;Drama;Romance
"The Chef, The Actor, The Scoundrel", (2013),"$42,970,000","$42,970,000",,1 hr 48 min,,Action;Comedy;Drama;War
The Scoundrel's Wife, (2002),"$8,018",,,1 hr 35 min,R,Drama;Romance
Queen of the Desert, (2015),"$1,592,853","$1,592,853",,2 hr 8 min,PG-13,Adventure;Biography;Drama;History;Romance
The Clapper, (2017),"$6,961","$6,961",,1 hr 29 min,R,Comedy;Drama
The Shadow, (1994),"$32,063,435","$16,000,000",,1 hr 48 min,PG-13,Action;Adventure;Crime;Fantasy;Mystery;Thriller
The A-Team, (2010),"$77,222,099","$100,016,697","$110,000,000",1 hr 57 min,PG-13,Action;Adventure;Crime;Thriller
Possession, (1981),"$1,158,473",,,2 hr 4 min,,Drama;Horror
The Scout, (1994),"$2,694,234",,,1 hr 41 min,PG-13,Comedy;Drama;Sport
Grace Quigley, (1984),,,,1 hr 27 min,,Comedy
The Letters, (2014),"$1,647,416",,,1 hr 54 min,PG,Drama
Tales from the Script, (2009),"$7,535",,,1 hr 45 min,,Documentary
Manchester by the Sea, (2016),"$47,695,371","$31,292,777","$9,000,000",2 hr 17 min,R,Drama
The Bat Woman, (1968),$504,$504,,1 hr 20 min,,Adventure;Horror;Sci-Fi
The Sea Beast, (1926),,,"$503,000",2 hr 16 min,,Action;Adventure;Fantasy;Romance
The Change-Up, (2011),"$37,081,475","$38,368,962","$52,000,000",1 hr 52 min,R,Comedy;Fantasy
The Sea Chase, (1955),,,,1 hr 57 min,,Action;Drama;War
King of the Gypsies, (1978),"$7,325,177",,,1 hr 52 min,,Crime;Drama
The Sea Hawk, (1940),,,,2 hr 7 min,,Action;Adventure;History;Romance
The Fox and the Hound, (1981),"$63,456,988",,,1 hr 23 min,,Adventure;Animation;Drama;Family
The Sea Inside, (2004),"$2,104,923","$41,626,698",,2 hr 6 min,PG-13,Biography;Drama
The Sea of Grass, (1947),,,,2 hr 3 min,,Drama;Western
The Sea of Trees, (2015),"$20,444","$886,551",,1 hr 50 min,PG-13,Drama;Fantasy;Mystery;Thriller
Pokémon Ranger and the Temple of the Sea, (2006),"$27,638,625","$27,638,625",,1 hr 45 min,,Action;Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi
The Village, (2004),"$114,197,520","$142,500,000","$60,000,000",1 hr 48 min,PG-13,Drama;Mystery;Thriller
The Sea Wolf, (1941),"$6,192","$6,192",,1 hr 40 min,,Adventure;Drama
The Sea Wolves, (1980),"$220,181",,,2 hr,,Action;History;War
The Seagull's Laughter, (2001),"$72,527",,,1 hr 42 min,,Comedy;Drama
Iron Mask, (2019),"$8,685,794","$8,685,794",,2 hr,PG-13,Action;Adventure;Fantasy
The Search, (2014),"$434,957","$434,957",,2 hr 15 min,,Drama;War
The SpongeBob Movie: Search for Squarepants, (2025),,,,,,Adventure;Animation;Comedy;Family;Fantasy;Horror
The Search for One-eye Jimmy, (1994),"$71,314",,,1 hr 24 min,R,Comedy
The Search for Signs of Intelligent Life in the Universe, (1991),"$579,854",,,2 hr,,Comedy
The Searchers, (1956),"$1,071",,"$3,750,000",1 hr 59 min,,Adventure;Drama;Western
Season of the Witch, (2011),"$24,827,228","$66,800,000","$40,000,000",1 hr 35 min,PG-13,Action;Adventure;Fantasy
The Driver's Seat, (1974),,,,1 hr 45 min,,Drama;Mystery
The Second Act, (2024),"$3,784,686","$3,784,686",,1 hr 20 min,,Comedy
The Arrival, (1996),"$14,063,331",,,1 hr 55 min,PG-13,Mystery;Sci-Fi;Thriller
The Second Best Exotic Marigold Hotel, (2015),"$33,078,266","$52,900,026","$10,000,000",2 hr 2 min,PG,Comedy;Drama;Romance
Two of a Kind, (1983),"$23,646,952",,,1 hr 28 min,,Comedy;Fantasy;Romance
Captain America: Civil War, (2016),"$408,084,349","$746,962,067","$250,000,000",2 hr 27 min,PG-13,Action;Sci-Fi
The Second Coming, (2014),"$235,861","$235,861",,1 hr 28 min,,Fantasy;Horror;Thriller
Beyond the Sea, (2004),"$6,318,709","$2,128,906",,1 hr 58 min,PG-13,Biography;Drama;Music;Musical
The Second Jungle Book: Mowgli & Baloo, (1997),"$346,056",,,1 hr 28 min,PG,Adventure;Comedy;Drama;Family
The Godfather Part II, (1974),"$47,834,595","$123,629","$13,000,000",3 hr 22 min,,Crime;Drama
The Second Mother, (2015),"$376,986","$2,626,574",,1 hr 52 min,R,Comedy;Drama
The Second Time Around, (2016),"$3,837",,,1 hr 47 min,,Romance
The Second Woman, (2012),"$42,252","$42,252",,1 hr 42 min,,Drama;Romance;Thriller
The Tall Man, (2012),"$7,462,847","$7,462,847",,1 hr 46 min,R,Crime;Drama;Horror;Mystery;Thriller
The Secret Adventures of Tom Thumb, (1993),"$70,441",,,1 hr,,Adventure;Animation;Drama;Fantasy;Sci-Fi
Secret Agent, (1936),$605,,,1 hr 26 min,,Mystery;Thriller
Tayemnyy shchodennyk Symona Petlyury, (2018),"$86,957","$86,957",,2 hr 3 min,,Biography;History
Kansas City Confidential, (1952),,,,1 hr 39 min,,Crime;Drama;Film-Noir;Thriller
Our Friend, (2019),"$663,725","$131,781",,2 hr 4 min,R,Drama;Romance
The Fury, (2016),"$286,005","$286,005",,1 hr 56 min,,Comedy;Drama
The Secret in Their Eyes, (2009),"$6,391,436","$28,688,214",,2 hr 9 min,R,Drama;Mystery;Romance;Thriller
The Invasion, (2007),"$15,074,191","$25,096,367","$80,000,000",1 hr 39 min,PG-13,Sci-Fi;Thriller
The Secret Kingdom, (2023),"$348,019","$348,019",,1 hr 38 min,PG,Adventure;Family;Fantasy
The Secret Life of Pets, (2016),"$368,623,860","$507,074,301","$75,000,000",1 hr 26 min,PG,Adventure;Animation;Comedy;Family
The Secret Life of Pets 2, (2019),"$158,980,250","$272,184,209","$80,000,000",1 hr 26 min,PG,Adventure;Animation;Comedy;Family
The Secret Life of Words, (2005),"$20,678","$6,389,380",,1 hr 55 min,,Drama;Romance
The Secret Lives of Dentists, (2002),"$3,707,346","$56,940",,1 hr 44 min,R,Drama
The Secret Mission, (2019),"$21,083,522","$21,083,522",,2 hr 15 min,,Comedy;Drama;History
The Secret of Kells, (2009),"$676,775","$1,145,174","$8,000,000",1 hr 11 min,,Adventure;Animation;Family;Fantasy
The Secret of Moonacre, (2008),"$7,162,618","$7,162,618",,1 hr 43 min,PG,Adventure;Family;Fantasy;Romance
The Secret of Roan Inish, (1994),"$6,159,269",,,1 hr 43 min,PG,Drama;Family;Fantasy;Mystery
The Secret of the Grain, (2007),"$86,356","$14,690,427",,2 hr 31 min,,Drama
The Secret of Pin-Up Island, (2024),"$5,796","$5,796",,1 hr 47 min,,Adventure;Family;Fantasy;Mystery;Sci-Fi
He-Man and She-Ra: The Secret of the Sword, (1985),"$7,660,857",,,1 hr 40 min,,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Perfect Partner, (2011),"$589,311","$589,311",,2 hr,,Comedy;Drama;Romance
The Place, (2017),"$5,784,397","$5,784,397",,1 hr 45 min,,Drama;Mystery;Thriller
Fire Ball, (2005),"$164,796","$164,796",,1 hr 35 min,,Adventure;Animation
The Secret Rapture, (1993),"$18,719",,,1 hr 37 min,R,Drama;Romance;Thriller
Rivercide: The Secret Six, (2019),"$90,057","$90,057",,1 hr 48 min,,Documentary
The Secret Society of Souptown, (2015),"$391,572","$391,572",,1 hr 35 min,,Action;Adventure;Family;Fantasy;Mystery
The Voice, (2010),"$2,545,050","$2,545,050",,1 hr 37 min,,Horror;Thriller
Behind the Mirror: The Secret War of Nica, (2012),"$1,517","$1,517",,,,
The Secret World of Arrietty, (2010),"$19,587,032","$130,072,971",,1 hr 34 min,,Adventure;Animation;Drama;Family;Fantasy
The Secrets of Jonathan Sperry, (2008),"$1,355,079",,,1 hr 36 min,PG,Drama;Family
The Seduction, (1982),"$11,378,339",,,1 hr 44 min,,Thriller
The Seduction of Joe Tynan, (1979),"$19,595,168",,,1 hr 48 min,,Drama
The Seeding, (2023),"$4,974",,,1 hr 40 min,,Horror;Thriller
The Eye, (2008),"$31,418,697","$26,591,623",,1 hr 38 min,PG-13,Horror;Mystery
The Seeker: The Dark Is Rising, (2007),"$8,794,452","$23,058,167",,1 hr 39 min,PG,Adventure;Drama;Family;Fantasy;Thriller
The Spiderwick Chronicles, (2008),"$71,195,053","$92,975,274","$90,000,000",1 hr 36 min,PG,Action;Adventure;Drama;Family;Fantasy;Thriller
The Art of Self-Defense, (2019),"$2,410,914","$3,355",,1 hr 44 min,R,Comedy;Crime;Drama;Mystery;Thriller
The Selfish Giant, (2013),"$12,189","$1,101,838",,1 hr 31 min,,Drama
Sell Out!, (2008),"$59,358","$59,358",,1 hr 46 min,,Comedy;Musical
Target, (2023),"$3,018,635","$3,018,635",,1 hr 41 min,,Crime;Mystery;Thriller
The Sender, (1982),"$1,054,328",,,1 hr 31 min,,Drama;Horror;Sci-Fi;Thriller
Saviors in the Night, (2009),"$995,473","$995,473",,1 hr 35 min,,Drama;History
The Sensation of Sight, (2006),"$23,457",,,2 hr 14 min,R,Drama
The Sense of an Ending, (2017),"$1,274,420","$3,807,075",,1 hr 48 min,PG-13,Drama;Mystery
The Sentimental Bloke, (1919),$160,,,1 hr 46 min,,Drama;Romance
The September Issue, (2009),"$3,820,067","$2,622,233",,1 hr 30 min,PG-13,Documentary
Sergeant Keroro the Super Movie, (2006),"$5,374,376","$5,374,376",,1 hr,,Animation;Comedy;Sci-Fi
The Serpent's Egg, (1977),"$39,238","$39,238",,1 hr 59 min,,Drama;Mystery;Thriller
The Servant, (1963),"$45,522","$29,924",,1 hr 56 min,,Drama
The Sessions, (2012),"$6,002,451","$4,653,704",,1 hr 35 min,R,Biography;Comedy;Drama;Romance
Sun Children, (2020),"$63,041","$63,041",,1 hr 39 min,,Drama
Art of the Dead, (2019),"$48,621","$48,621",,1 hr 37 min,,Horror
The Seven of Daran: The Battle of Pareo Rock, (2008),"$307,410","$307,410",,1 hr 29 min,,Adventure;Drama;Family;Fantasy
Seven Minutes, (2009),"$606,643","$606,643",,1 hr 42 min,,Comedy
The Seven Ravens, (2015),"$478,725","$478,725",,1 hr 43 min,,Adventure;Comedy;Family;Fantasy;Romance
What Happened to Monday, (2017),"$27,975,429","$27,975,429",,2 hr 3 min,,Action;Crime;Fantasy;Mystery;Sci-Fi;Thriller
The Seven Year Itch, (1955),"$20,107","$20,107",,1 hr 45 min,,Comedy;Romance
The Seventh Seal, (1957),"$311,212","$311,212",,1 hr 36 min,,Drama;Fantasy
The Seventh Day, (2021),"$987,232","$987,232",,1 hr 27 min,R,Horror;Mystery
The 7th Floor, (2013),"$10,151,069","$10,151,069",,1 hr 28 min,R,Crime;Mystery;Thriller
The Seventh Sign, (1988),"$18,875,011",,,1 hr 37 min,,Drama;Fantasy;Horror;Thriller
Seventh Son, (2014),"$17,223,265","$96,955,348","$95,000,000",1 hr 42 min,PG-13,Action;Adventure;Fantasy
The Survivor, (2021),"$219,077","$219,077",,2 hr 9 min,R,Biography;Drama;History;Sport;War
The Big Town, (1987),"$1,733,017",,,1 hr 49 min,,Drama;Romance;Thriller
Severed Ways: The Norse Discovery of America, (2007),"$18,728",,,1 hr 47 min,,Adventure;Drama;History
The To Do List, (2013),"$3,491,669","$417,927","$1,500,000",1 hr 44 min,R,Comedy;Romance
The Teacher Who Promised the Sea, (2023),"$3,030,580","$3,030,580",,1 hr 45 min,,Biography;Drama
King of the Belgians, (2016),"$205,785","$205,785",,1 hr 34 min,,Comedy;Drama
The Shack, (2017),"$57,386,418","$39,555,697",,2 hr 12 min,PG-13,Drama;Fantasy
The Veil, (2016),,,,1 hr 33 min,R,Horror
The Shade Shepherd, (2019),"$4,409",,,1 hr 40 min,,Adventure;Drama;Thriller
Shadow of the Vampire, (2000),"$8,293,784","$2,861,430",,1 hr 32 min,R,Drama;Horror
Shadow of the Eagle, (2005),"$536,737","$536,737",,1 hr 53 min,,Drama;History;Musical
The Mummy Returns, (2001),"$202,019,785","$241,261,119","$98,000,000",2 hr 10 min,PG-13,Action;Adventure;Fantasy;Thriller
The Shaggy Dog, (2006),"$61,123,569","$26,010,711",,1 hr 38 min,PG,Comedy;Family;Fantasy
Bayside Shakedown the Final, (2012),"$72,867,395","$72,867,395",,2 hr 6 min,,Action;Crime
Once Upon a Time in the West, (1968),"$5,321,508","$113,804",,2 hr 46 min,PG-13,Drama;Western
