Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Wonderland, (2024),"$4,270,030","$4,270,030",,1 hr 53 min,,Drama;Sci-Fi
Falling Awake, (2009),"$1,978",,,1 hr 50 min,R,Romance;Thriller
Wondrous Oblivion, (2003),"$88,560","$1,285,742",,1 hr 46 min,PG,Comedy;Drama;Family;Sport
Wonka, (2023),"$218,402,312","$416,000,000",,1 hr 56 min,PG,Adventure;Comedy;Family;Fantasy;Musical
Woo, (1998),"$8,064,972","$101,012",,1 hr 24 min,R,Comedy;Romance
Jeon Woochi, (2009),"$38,682,281","$38,682,281",,2 hr 16 min,,Action;Adventure;Comedy;Fantasy;History
Song of the South, (1946),"$37,459,346",,,1 hr 34 min,G,Animation;Comedy;Family;Fantasy;Musical
Woodlawn, (2015),"$14,394,097","$7,520",,2 hr 3 min,PG,Biography;Drama;History;Sport
Invaders from Mars, (1986),"$4,884,663",,,1 hr 40 min,,Horror;Sci-Fi
The Bookshop, (2017),"$1,588,150","$10,473,996",,1 hr 53 min,PG,Drama
Woodstock, (1970),"$126,562","$194,048",,3 hr 4 min,R,Documentary;History;Music
Woodstock Villa, (2008),"$971,382","$971,382",,1 hr 34 min,,Crime;Mystery;Thriller
Jack the Giant Slayer, (2013),"$65,187,603","$132,500,000","$195,000,000",1 hr 54 min,PG-13,Action;Adventure;Fantasy
Wooly Boys, (2001),"$335,726",,,1 hr 39 min,PG,Comedy
Word and Utopia, (2000),"$3,854","$3,854",,2 hr 10 min,,Biography;Drama;History
Men of Honor, (2000),"$48,818,921","$33,524,574","$32,000,000",2 hr 9 min,R,Biography;Drama
In the Mouth of Madness, (1994),"$8,924,549",,"$8,000,000",1 hr 35 min,R,Drama;Fantasy;Horror;Mystery;Thriller
Word Wars, (2004),"$110,617",,,1 hr 20 min,,Comedy;Documentary
Wordplay, (2006),"$3,121,270","$56,366",,1 hr 34 min,PG,Documentary
Words and Music, (1948),,,,2 hr 1 min,,Biography;Comedy;Musical
Words and Pictures, (2013),"$2,171,257","$1,278,554",,1 hr 51 min,PG-13,Comedy;Drama;Romance
Some Kind of Blue, (2005),"$661,951","$661,951",,1 hr 54 min,,Drama;Romance
Dirty Work, (1998),"$10,023,282",,,1 hr 22 min,PG-13,Comedy
Girl in Progress, (2012),"$2,609,412","$2,099,834",,1 hr 33 min,PG-13,Comedy;Drama
A Four Letter Word, (2007),"$72,568",$877,,1 hr 27 min,,Comedy;Romance
Working Girl, (1988),"$63,779,477","$39,173,635",,1 hr 53 min,,Comedy;Drama;Romance
Working Girls, (1986),"$1,777,378",,,1 hr 33 min,,Drama
Workingman's Death, (2005),"$2,214",,,2 hr 2 min,,Documentary
Held for Ransom, (2019),"$57,263","$57,263",,2 hr 18 min,,Biography;Drama;Thriller;War
World Gone Wild, (1987),"$323,947",,,1 hr 35 min,,Action;Sci-Fi
Body of Lies, (2008),"$39,394,666","$76,506,231","$70,000,000",2 hr 8 min,R,Action;Drama;Thriller
Horn of Plenty, (2008),"$569,180","$569,180",,1 hr 48 min,,Comedy
Bird on a Wire, (1990),"$70,978,012","$67,719,000",,1 hr 50 min,,Action;Comedy;Crime
World Traveler, (2001),"$103,863",,"$2,000,000",1 hr 43 min,R,Drama
World War Z, (2013),"$202,807,711","$337,648,165","$190,000,000",1 hr 56 min,PG-13,Action;Adventure;Horror;Sci-Fi
Highlander: Endgame, (2000),"$12,811,858","$3,031,750","$25,000,000",1 hr 27 min,R,Action;Adventure;Fantasy;Sci-Fi
Sans Soleil, (1983),"$30,878",,,1 hr 44 min,,Documentary;Drama
World's Greatest Dad, (2009),"$221,805",,,1 hr 39 min,R,Comedy;Drama
Worlds Apart, (2015),"$60,298","$4,951,262",,1 hr 53 min,,Drama;Romance
Everyone Will Burn, (2021),"$17,689","$17,689",,2 hr 5 min,,Horror
Mad About the Boy: The Noël Coward Story, (2023),"$162,522","$162,522",,1 hr 35 min,,Documentary
Dead Silence, (2007),"$16,809,076","$5,572,971","$20,000,000",1 hr 29 min,R,Horror;Mystery;Thriller
The Big Risk, (1960),"$132,928",,,1 hr 50 min,,Crime;Drama;Romance;Thriller
Wotakoi: Love Is Hard for Otaku, (2020),"$11,702,371","$11,702,371",,1 hr 54 min,,Comedy;Musical;Romance
The Man Who Would Be King, (1975),"$12,678","$12,678",,2 hr 9 min,,Adventure;Drama;War
Would I Lie to You? 2, (2001),"$17,317,084","$17,317,084",,1 hr 45 min,,Comedy
Wahou!, (2023),"$1,810,806","$1,810,806",,1 hr 30 min,,Comedy
Berg: Wozzeck, (2020),"$154,471","$154,471",,,,Musical
Johnny Cash: The Redemption of an American Icon, (2022),"$840,580",,,1 hr 55 min,,Biography;Documentary;Music
Wreck-It Ralph, (2012),"$189,422,889","$281,800,061","$165,000,000",1 hr 41 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi;Sport
Scenic Route, (2013),"$3,434",,,1 hr 22 min,R,Drama;Horror;Thriller
The Wrecking Crew!, (2008),"$801,606",,,1 hr 41 min,PG,Documentary;History;Music
Reckless, (1984),"$8,289,916",,,1 hr 30 min,,Comedy;Drama;Romance
Dangal, (2016),"$12,391,761","$291,334,933",,2 hr 41 min,,Action;Biography;Drama;Sport
Wrestling Ernest Hemingway, (1993),"$278,720",,,2 hr 3 min,PG-13,Drama;Romance
Wrestling with Angels: Playwright Tony Kushner, (2006),"$24,729",,,1 hr 38 min,,Documentary
Wretches, (2018),"$19,772","$19,772",,1 hr 43 min,,Drama
Wrinkles, (2011),"$191,974","$191,974",,1 hr 29 min,,Animation;Drama
Wristcutters: A Love Story, (2006),"$446,165","$7,861",,1 hr 28 min,R,Comedy;Drama;Fantasy;Romance
The Rewrite, (2014),"$4,453,524","$4,453,524",,1 hr 47 min,,Comedy;Romance
Back to the Future, (1985),"$214,077,472","$170,500,000","$19,000,000",1 hr 56 min,,Adventure;Comedy;Sci-Fi
Freedom Writers, (2007),"$36,605,602","$6,489,573","$21,000,000",2 hr 3 min,PG-13,Biography;Crime;Drama
Written By, (2009),"$508,012","$508,012",,1 hr 25 min,,Drama;Fantasy
Written on the Wind, (1956),"$14,163","$14,163",,1 hr 39 min,,Drama
Wrong Is Right, (1982),"$3,583,513",,,1 hr 57 min,,Comedy;Drama;Thriller
"Sorry, Wrong Number", (1948),"$1,974","$1,974",,1 hr 29 min,,Drama;Film-Noir;Mystery;Thriller
Wrong Rosary, (2009),"$164,918","$164,918",,1 hr 30 min,,Drama
Wrong Side of the Road, (1981),$184,,,1 hr 19 min,,Biography;Drama;Music
The Other Side of the Bed, (2002),"$113,543","$13,382,915",,1 hr 54 min,R,Comedy;Drama;Musical;Romance
Wrong Side Up, (2005),"$955,097","$955,097",,1 hr 40 min,,Comedy;Drama
New Happy Dad and Son 2: The Instant Genius, (2016),"$13,375,370","$13,375,370",,1 hr 25 min,,Comedy;Family
Wrong Turn, (2003),"$15,418,790","$13,231,785","$12,600,000",1 hr 24 min,R,Horror;Thriller
Wrong-Way Driving, (2017),"$5,839","$5,839",,1 hr 38 min,,
Wrongfully Accused, (1998),"$9,623,329",,,1 hr 27 min,PG-13,Action;Comedy;Thriller
The Promise, (2005),"$669,625","$30,326,299",,2 hr 1 min,PG-13,Action;Drama;Fantasy
Epic Movie, (2007),"$39,739,367","$47,498,791",,1 hr 26 min,PG-13,Adventure;Comedy;Fantasy
Play Misty for Me, (1971),"$10,600,000",,,1 hr 42 min,,Drama;Thriller
"McFarland, USA", (2015),"$44,482,410","$1,227,649",,2 hr 9 min,PG,Biography;Drama;Sport
Wuthering Heights, (2011),"$100,915","$1,641,300",,2 hr 9 min,,Drama;Romance
Living It Up, (1954),,,,1 hr 35 min,,Comedy;Musical
The Devil's Bath, (2024),"$54,259","$54,259",,2 hr 1 min,,Drama;History;Horror;Thriller
Tough Enough, (1983),"$2,433,722",,,1 hr 46 min,,Action;Drama;Romance;Sport
Patlabor: The Movie, (1989),"$578,959","$578,959",,1 hr 40 min,,Action;Animation;Crime;Drama;Mystery;Sci-Fi;Thriller
Wyatt Earp, (1994),"$25,052,000",,"$63,000,000",3 hr 11 min,PG-13,Adventure;Biography;Drama;Western
Coming to America, (1988),"$128,152,301","$160,600,000",,1 hr 57 min,,Comedy;Romance
Code Geass: Akito the Exiled - The Wyvern Arrives, (2012),"$447,630","$447,630",,1 hr,,Action;Adventure;Animation;Drama;Mystery;Sci-Fi;Thriller
The Wiz, (1978),"$21,049,053",,,2 hr 14 min,,Adventure;Family;Fantasy;Musical
X, (2022),"$11,765,309","$2,975,580",,1 hr 45 min,R,Horror;Mystery;Thriller
X Games 3D: The Movie, (2009),"$1,391,434","$81,313",,1 hr 32 min,PG,Documentary;Sport
The Unknown, (1927),"$4,841","$4,841",,1 hr 8 min,,Drama;Horror;Romance;Thriller
A Brilliant Young Mind, (2014),"$171,793","$871,827",,1 hr 51 min,PG-13,Drama;Romance
Pokémon the Movie: Diancie and the Cocoon of Destruction, (2014),"$28,595,105","$28,595,105",,1 hr 16 min,,Action;Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi;Thriller
XX, (2007),"$416,542","$416,542",,1 hr 30 min,,Action;Adventure;Comedy;Fantasy;Horror;Thriller
X-Men, (2000),"$157,299,718","$139,039,810","$75,000,000",1 hr 44 min,PG-13,Action;Adventure;Sci-Fi
X2: X-Men United, (2003),"$214,949,694","$192,761,855","$110,000,000",2 hr 14 min,PG-13,Action;Sci-Fi;Thriller
X-Men: Apocalypse, (2016),"$155,442,489","$388,491,616","$178,000,000",2 hr 24 min,PG-13,Action;Adventure;Sci-Fi
X-Men Origins: Wolverine, (2009),"$179,883,157","$193,179,707","$150,000,000",1 hr 47 min,PG-13,Action;Sci-Fi
X-Men: Days of Future Past, (2014),"$233,921,534","$512,124,166","$200,000,000",2 hr 12 min,PG-13,Action;Adventure;Sci-Fi;Thriller
X-Men: First Class, (2011),"$146,408,305","$206,208,385","$160,000,000",2 hr 11 min,PG-13,Action;Sci-Fi
X-Men: The Last Stand, (2006),"$234,362,462","$226,072,829","$210,000,000",1 hr 44 min,PG-13,Action;Adventure;Sci-Fi
Farewell: Comedy of Life Begins with a Lie, (2020),"$1,162,920","$1,162,920",,1 hr 46 min,,Comedy
X-Men: Dark Phoenix, (2019),"$65,845,974","$186,597,000","$200,000,000",1 hr 53 min,PG-13,Action;Adventure;Sci-Fi
Dracula 2000, (2000),"$33,022,767","$14,030,858","$54,000,000",1 hr 39 min,R,Action;Fantasy;Horror;Thriller
Miss Bala, (2019),"$15,006,824","$376,756","$15,000,000",1 hr 44 min,PG-13,Action;Crime;Drama;Thriller
Xanadu, (1980),"$22,762,571",,,1 hr 36 min,,Fantasy;Musical;Romance
Excuse Me, (2012),"$768,538","$768,538",,1 hr 30 min,,Comedy;Drama
Xenia, (2014),"$3,181","$136,005",,2 hr 14 min,,Drama;Romance
Hero and the Terror, (1988),"$5,301,200",,,1 hr 36 min,R,Action;Crime;Drama;Thriller
The Devotion of Suspect X, (2017),"$686,435","$58,349,229",,1 hr 52 min,,Crime;Thriller
Viúva Rica Solteira Não Fica, (2006),"$56,360","$56,360",,2 hr 15 min,,Comedy;Drama
13th, (2016),$566,$566,,1 hr 40 min,,Crime;Documentary;History
Star Trek Into Darkness, (2013),"$228,778,661","$238,586,585","$190,000,000",2 hr 12 min,PG-13,Action;Adventure;Sci-Fi
Xiu Xiu: The Sent-Down Girl, (1998),"$1,010,933","$7,612",,1 hr 39 min,R,Drama
En otro lugar, (2022),"$35,757","$35,757",,1 hr 28 min,,Comedy;Romance
Close Encounters of the Third Kind, (1977),"$135,189,114","$171,700,000","$20,000,000",2 hr 18 min,,Drama;Sci-Fi
House II: The Second Story, (1987),"$7,800,000",,,1 hr 28 min,,Comedy;Fantasy;Horror
XX/XY, (2002),"$104,130",,,1 hr 31 min,R,Drama;Romance
Best and Most Beautiful Things, (2016),"$3,016",,,1 hr 30 min,,Documentary
A View to a Kill, (1985),"$50,327,960","$9,572",,2 hr 11 min,,Action;Adventure;Thriller
xXx: Return of Xander Cage, (2017),"$44,898,413","$301,219,864","$85,000,000",1 hr 47 min,PG-13,Action;Adventure;Thriller
xXx: State of the Union, (2005),"$26,873,932","$44,536,704",,1 hr 41 min,PG-13,Action;Adventure;Crime;Sci-Fi;Thriller
Persona 3 the Movie: #2 Midsummer Knight's Dream, (2014),"$1,496,692","$1,496,692",,1 hr 33 min,,Action;Adventure;Animation;Drama;Fantasy;Sci-Fi
XXY, (2007),"$48,334","$2,680,535",,1 hr 26 min,,Drama;Romance
America's Heart & Soul, (2004),"$314,402",,,1 hr 24 min,PG,Documentary
Y tu mamá también, (2001),"$13,839,658","$19,777,034",,1 hr 46 min,R,Drama
In a World..., (2013),"$2,963,902","$151,051",,1 hr 33 min,R,Comedy
The Bucket List, (2007),"$93,466,502","$81,906,000","$45,000,000",1 hr 37 min,PG-13,Adventure;Comedy;Drama
Ya veremos, (2018),"$4,165,949","$9,968,774",,1 hr 25 min,PG-13,Drama
Hero Naam Yaad Rakhi, (2015),"$67,983","$67,983",,1 hr 41 min,,Romance;Thriller
Yaadein..., (2001),"$1,000,229","$93,590",,2 hr 51 min,,Drama;Musical;Romance
Hindustan Ki Kasam, (1999),"$310,330",,,2 hr 26 min,,Action;Drama
Yaar Anmulle, (2011),"$14,203","$14,203",,2 hr 22 min,,Comedy
Yaar Mera Titliaan Warga, (2022),"$156,987","$156,987",,1 hr 50 min,,Comedy;Drama
Yaara O Dildaara, (2011),"$22,245","$22,245",,2 hr 30 min,,Comedy;Drama;Family;Romance
Yaaran Diyan Poun Baaran, (2023),"$1,549","$1,549",,2 hr 15 min,,Comedy
Yaariyan, (2008),"$168,749","$168,749",,2 hr 44 min,,Comedy;Drama;Musical
Pyaar Ka Punchnama, (2011),"$1,776,185","$1,776,185",,2 hr 29 min,,Comedy;Drama;Romance
Yasam Koçu, (2024),"$176,864","$176,864",,1 hr 35 min,,Comedy
Magnum Force, (1973),"$39,768,000",,,2 hr 4 min,,Action;Crime;Mystery;Thriller
Gnomes & Trolls: The Secret Chamber, (2009),"$307,085","$307,085",,1 hr 10 min,PG,Animation;Family;Fantasy
Ayalaan, (2024),"$459,316","$459,316",,2 hr 35 min,,Action;Adventure;Sci-Fi
Saudi Vellakka, (2022),"$45,813","$45,813",,2 hr 17 min,,Drama
Yaji and Kita: The Midnight Pilgrims, (2005),"$3,225,727","$3,225,727",,2 hr 4 min,,Comedy;Fantasy
Trio - Jakten på Olavsskrinet, (2017),"$1,450,201","$1,450,201",,1 hr 17 min,,Family
Lakshmi, (2014),"$24,539","$24,539",,1 hr 55 min,,Drama
Harvard Beats Yale 29-29, (2008),"$268,431",,,1 hr 45 min,,Biography;Documentary;Sport;War
Salaar, (2023),"$8,929,282","$3,029,266",,2 hr 55 min,,Action;Crime;Drama;Thriller
Yam yasothon, (2005),"$2,374,300","$2,374,300",,1 hr 33 min,,Comedy;Romance
Yamada: Samurai of Ayothaya, (2010),"$279,415","$279,415",,1 hr 40 min,,Action;Drama;History
Amapola, (2014),"$165,074","$165,074",,1 hr 25 min,R,Comedy;Drama;Fantasy;Musical
Yamakasi, (2001),"$184,441","$1,112,960",,1 hr 30 min,,Action;Crime;Drama
Ramaleela, (2017),"$568,241","$568,241",,2 hr 38 min,,Drama;Thriller
Gamanam, (2021),$332,$332,,1 hr 54 min,,Drama
Space Battleship Yamato, (2010),"$49,827,298","$49,827,298",,2 hr 18 min,,Action;Adventure;Drama;Sci-Fi
Yamato, (2005),"$39,287,114","$39,287,114",,2 hr 25 min,,Drama;History;War
Space Battleship Yamato: The New Voyage, (1979),"$439,514","$439,514",,1 hr 35 min,,Action;Animation;Drama;Sci-Fi
Crazy Mad Lover, (2011),"$993,031","$604,238",,2 hr 43 min,,Action;Comedy;Drama
Yankee Buccaneer, (1952),,,,1 hr 26 min,,Adventure;History;Romance
As Good as It Gets, (1997),"$148,478,011","$165,700,000","$50,000,000",2 hr 19 min,PG-13,Comedy;Drama;Romance
Yanks, (1979),"$3,931,010",,,2 hr 18 min,,Drama;War
RAYE at the Royal Albert Hall, (2024),"$10,490",,,,,Music
Monty Python Live at the Hollywood Bowl, (1982),"$327,958",,,1 hr 21 min,,Comedy;Documentary;Musical
Lost Girls and Love Hotels, (2020),"$106,045","$106,045",,1 hr 37 min,R,Drama;Thriller
Farhana, (2023),"$6,364","$6,364",,2 hr 20 min,,Drama;Thriller
Yarik, (2008),"$29,869","$29,869",,1 hr 18 min,,Drama
Blue Jasmine, (2013),"$33,405,481","$65,699,323",,1 hr 38 min,PG-13,Comedy;Drama;Romance
Yashoda, (2022),"$137,000","$130,026",,2 hr 15 min,,Action;Crime;Sci-Fi;Thriller
Yasukuni, (2007),"$3,923","$3,923",,2 hr 3 min,,Documentary
Saleem, (2023),"$4,280","$4,280",,1 hr 30 min,,Adventure;Animation;Family
Mothra, (1961),$90,$90,,1 hr 41 min,,Adventure;Fantasy;Sci-Fi;Thriller
Yatra, (2018),"$38,558","$38,558",,2 hr 7 min,,Biography;Drama;History;Romance
Yatterman, (2009),"$32,897,214","$32,897,214",,1 hr 51 min,,Action;Adventure;Comedy;Fantasy;Musical;Sci-Fi
The Matrix, (1999),"$172,076,928","$295,359,711","$63,000,000",2 hr 16 min,R,Action;Sci-Fi
Pyaasa Haiwan, (2003),"$34,863","$34,863",,1 hr 46 min,,Horror
Yaya & Angelina: The Spoiled Brat Movie, (2009),"$1,362,972","$1,362,972",,1 hr 44 min,,Comedy
All's Faire in Love, (2009),"$22,180",,,1 hr 44 min,PG-13,Comedy
"One Year, One Night", (2022),"$162,283","$162,283",,2 hr 10 min,,Drama
Last Year at Marienbad, (1961),"$207,917","$12,092",,1 hr 34 min,,Drama;Mystery;Romance
Year of the Devil, (2002),"$538,146","$538,146",,1 hr 28 min,,Comedy;Drama;Fantasy;Music
Year of the Dog, (2007),"$1,540,141","$66,096",,1 hr 37 min,PG-13,Comedy;Drama
Year of the Dragon, (1985),"$18,707,466",,,2 hr 14 min,,Action;Crime;Drama;Thriller
Year of the Gun, (1991),"$1,182,273",,,1 hr 51 min,R,Action;Romance;Thriller
Year One in the North, (2005),"$21,360,942","$21,360,942",,2 hr 50 min,,Drama
PriPara: Everyone's Yearning Let's Go PriPari, (2016),"$1,672,177","$1,672,177",,,,
Every Breath You Take, (2021),"$338,771","$338,771",,1 hr 45 min,R,Drama;Mystery;Thriller
Three Thousand Years of Longing, (2022),"$8,286,741","$11,995,681",,1 hr 48 min,R,Drama;Fantasy;Romance
"My Childhood, My Country: 20 Years in Afghanistan", (2021),"$3,395","$3,395",,1 hr 30 min,,Biography;Documentary;History;News
Yeelen, (1987),$283,,,1 hr 45 min,,Drama;Fantasy
Yeh Hai Jalwa, (2002),"$128,295","$128,295",,2 hr 45 min,,Comedy;Drama;Romance
Mumbai Meri Jaan, (2008),"$16,407","$1,186,636",,2 hr 14 min,,Drama
Yeh Jawaani Hai Deewani, (2013),"$3,827,466","$27,164,315",,2 hr 40 min,,Comedy;Drama;Musical;Romance
Yeh Kya Ho Raha Hai?, (2002),"$985,858","$985,858",,,,Comedy;Romance
Yeh Lamhe Judaai Ke, (2004),"$80,228","$80,228",,3 hr 8 min,,Drama;Mystery;Romance;Thriller
Yeh Raaste Hain Pyaar Ke, (2001),"$227,782","$227,782",,2 hr 29 min,,Action;Drama;Romance
Yehi Hai High Society, (2005),"$54,695","$54,695",,2 hr 12 min,,Thriller
Yaman, (2017),"$50,538","$50,538",,2 hr 32 min,,Action;Drama;Thriller
Yellow Submarine, (1968),"$992,305","$280,956",,1 hr 28 min,,Adventure;Animation;Comedy;Fantasy;Musical
Rio, (2011),"$143,619,809","$340,246,963","$90,000,000",1 hr 36 min,PG,Adventure;Animation;Comedy;Family;Music;Musical;Romance
Yellow Asphalt, (2000),"$11,907",,,1 hr 27 min,,Drama;Romance
She Wore a Yellow Ribbon, (1949),,,,1 hr 44 min,,Western
Yellowbeard, (1983),"$4,300,000",,,1 hr 36 min,,Action;Adventure;Comedy
Yellowknife, (2002),"$1,128","$1,128",,1 hr 50 min,,Drama
Murder at Yellowstone City, (2022),,,,2 hr 7 min,,Crime;Drama;Mystery;Thriller;Western
Yentl, (1983),"$40,218,899",,,2 hr 13 min,,Drama;Musical;Romance
"Yes, God, Yes", (2019),$305,$305,,1 hr 18 min,R,Comedy;Drama
"Bambi, l'histoire d'une vie dans les bois", (2024),"$1,108,925","$1,108,925",,1 hr 25 min,,Adventure;Drama;Family
Yes Nurse! No Nurse!, (2002),"$13,325","$2,666,306",,1 hr 40 min,,Comedy;Musical
Yes or No, (2010),"$552,629","$552,629",,1 hr 42 min,,Comedy;Romance
We Can Be Heroes, (2023),"$460,904","$460,904",,1 hr 40 min,,Comedy
For Your Eyes Only, (1981),"$54,812,802","$24,748",,2 hr 7 min,,Action;Adventure;Thriller
Avenge But One of My Two Eyes, (2005),"$1,899","$1,899",,1 hr 40 min,,Documentary
"Yes, Giorgio", (1982),"$2,279,543",,,1 hr 50 min,,Comedy;Musical;Romance
Midsommar, (2019),"$27,426,361","$20,585,830","$9,000,000",2 hr 28 min,R,Drama;Horror;Mystery;Thriller
Yesterday, (2019),"$73,286,650","$81,322,206","$26,000,000",1 hr 56 min,PG-13,Comedy;Fantasy;Music;Romance
Yesterday Girl, (1966),$446,$446,,1 hr 28 min,,Drama
Yesterday Once More, (2016),"$27,413,790","$27,413,790",,1 hr 48 min,,Drama;Romance
You Should Have Been Here Yesterday, (2023),"$36,805","$36,805",,1 hr 40 min,,Adventure;Documentary;History;Sport
"My Tomorrow, Your Yesterday", (2016),"$14,483,358","$14,483,358",,1 hr 51 min,,Drama;Fantasy;Romance
The Grandmaster, (2013),"$6,594,959","$67,338,087",,2 hr 10 min,PG-13,Action;Biography;Drama;Romance;War
Kung Fu Jungle, (2014),"$129,784","$23,940,981",,1 hr 40 min,,Action;Crime;Thriller
Yi Yi, (2000),"$1,136,776","$59,442",,2 hr 53 min,,Drama;Romance
Curse of the Demon, (2016),"$4,292","$4,292",,,,
Firildak Family: Down with This Middle Earth, (2017),"$1,025,750","$1,025,750",,1 hr 24 min,,Animation;Comedy;Fantasy
Farewell to the Night, (2019),"$2,069,914","$2,069,914",,1 hr 44 min,,Drama
The Yin Yang Master Zero, (2024),"$3,598,198","$3,598,198",,1 hr 52 min,,Fantasy;Mystery;War
After Yang, (2021),"$46,872","$682,382",,1 hr 36 min,PG,Drama;Sci-Fi
Ip Man, (2008),"$22,108,789","$22,108,789",,1 hr 46 min,R,Action;Biography;Drama;War
Ripper, (2001),"$97,348","$97,348",,1 hr 54 min,R,Horror;Thriller
"Rabin, the Last Day", (2015),"$28,411",,,2 hr 33 min,,Drama;History;Thriller
YMCA Baseball Team, (2002),"$8,271,113","$8,271,113",,1 hr 44 min,,Drama
It Had to be You, (2007),"$1,200,416","$1,200,416",,1 hr 32 min,,Comedy;Romance
I Don't Want to Be a Man, (1918),,,,45 min,,Comedy;Romance
I Am Love, (2009),"$5,005,465","$7,741,390",,2 hr,R,Drama;Romance
In and Out, (2017),"$1,943,343","$1,943,343",,1 hr 25 min,,Comedy;Fantasy
"Jo Jo Dancer, Your Life Is Calling", (1986),"$18,034,150",,,1 hr 37 min,,Biography;Comedy;Drama
Honkytonk Man, (1982),"$4,484,991",,,2 hr 2 min,,Comedy;Drama;Music;Western
In the City of Dawn, (2011),"$1,349,462","$1,349,462",,2 hr 9 min,,Drama;Romance
"Yobi, the Five Tailed Fox", (2007),"$2,779,260","$2,779,260",,1 hr 26 min,,Adventure;Animation;Drama;Family;Fantasy;Sci-Fi
Yodha, (2024),"$469,958","$469,958",,2 hr 10 min,,Action;Drama;Thriller
Yoga Class, (2009),"$1,402,791","$1,402,791",,1 hr 37 min,,Fantasy;Horror;Mystery;Thriller
Yoga Hosers, (2016),"$36,585","$36,585",,1 hr 28 min,PG-13,Action;Comedy;Horror;Music;Mystery;Romance
Premonition, (2004),"$652,525","$652,525",,1 hr 35 min,R,Horror
Yogi Bear, (2010),"$100,246,011","$103,263,363","$80,000,000",1 hr 21 min,PG,Adventure;Animation;Comedy;Family
The Star, (2017),"$40,896,334","$22,684,763","$20,000,000",1 hr 26 min,PG,Adventure;Animation;Comedy;Family;Fantasy
The Child Wanderers, (2010),"$1,392,847","$1,392,847",,2 hr 5 min,,Drama;Family
Yojimbo, (1961),"$46,808","$5,345",,1 hr 50 min,,Action;Drama;Thriller
The Thief and the Cobbler, (1993),"$669,276",,"$25,000,000",1 hr 39 min,,Action;Adventure;Animation;Comedy;Family;Fantasy;Musical
Yolki 2, (2011),"$28,719,002","$28,719,002",,1 hr 36 min,,Comedy;Drama;Family;Romance
Yolki 3, (2013),"$40,267,368","$40,267,368",,1 hr 40 min,,Comedy;Drama;Family;Romance
Yolki 9, (2022),"$8,385,030","$8,385,030",,1 hr 34 min,,Comedy;Drama;Family;Romance
Yolo, (2024),"$2,001,584","$5,239,977",,2 hr 9 min,PG-13,Action;Comedy;Drama;Sport
Yona Yona Penguin, (2009),"$188,660","$188,660",,1 hr 27 min,,Adventure;Animation;Comedy;Family;Fantasy
Yolngu Boy, (2001),"$64,318","$64,318",,1 hr 28 min,,Adventure;Drama
Yonkers Joe, (2008),"$8,286",,,1 hr 41 min,R,Comedy;Crime;Thriller
"Yoo-Hoo, Mrs. Goldberg", (2009),"$1,134,623",,,1 hr 32 min,,Biography;Documentary
Henry Poole Is Here, (2008),"$1,836,515","$87,285",,1 hr 39 min,PG,Comedy;Drama
Yor: The Hunter from the Future, (1983),"$2,810,199",,,1 hr 29 min,,Action;Adventure;Fantasy;Sci-Fi
Home Alone 2: Lost in New York, (1992),"$173,585,516","$185,409,334",,2 hr,PG,Adventure;Comedy;Crime;Family
Yossi, (2012),"$117,047","$11,621",,1 hr 24 min,,Drama;Romance
Anyone But You, (2023),"$88,319,668","$131,977,531",,1 hr 43 min,R,Comedy;Romance
I Am Sam, (2001),"$40,311,852","$57,506,287",,2 hr 12 min,PG-13,Drama
You Ain't Seen Nothin' Yet, (2012),"$18,929","$1,147,811",,1 hr 55 min,,Comedy;Drama
You and I, (2011),"$909,438","$909,438",,1 hr 40 min,R,Drama
You & Me & Me, (2023),"$32,069","$32,069",,2 hr 1 min,,Drama;Romance
You and Your Stupid Mate, (2005),"$453,245","$453,245",,1 hr 25 min,R,Comedy
You Are Here: A Come From Away Story, (2018),"$318,885",,,1 hr 24 min,,Documentary
Are You Here, (2013),"$594,396","$594,396",,1 hr 54 min,R,Comedy;Drama
You Are Mine, (2023),"$336,124","$336,124",,,,Drama;Romance
You Are My Sunshine, (2005),"$17,650,142","$17,650,142",,2 hr 1 min,,Drama;Romance
You Are So Beautiful, (2005),"$25,329,576","$25,329,576",,1 hr 37 min,,Comedy;Drama;Romance
You Are the Apple of My Eye, (2011),"$30,244,643","$30,244,643",,1 hr 49 min,,Comedy;Drama;Romance
Just the Way You Are, (1984),"$7,889,694",,,1 hr 34 min,,Comedy;Music;Romance
If You Are the One, (2008),"$45,521,453","$45,521,453",,2 hr 10 min,,Comedy;Drama;Romance
You Came Along, (1945),,,,1 hr 43 min,,Drama;Romance
Catch Me If You Can, (2002),"$164,615,351","$187,498,961","$52,000,000",2 hr 21 min,PG-13,Biography;Crime;Drama
You Can't Stop the Murders, (2003),"$101,124","$101,124",,1 hr 39 min,,Comedy;Thriller
You Can't Cheat an Honest Man, (1939),,,,1 hr 19 min,,Comedy;Family
Can't See Me Love You, (2018),"$326,131","$326,131",,,,
You Can't Take It with You, (1938),,,"$1,644,736",2 hr 6 min,,Comedy;Drama;Romance
How to Be Single, (2016),"$46,843,513","$65,700,000","$38,000,000",1 hr 50 min,R,Comedy;Drama;Romance
