Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Bicentennial Man, (1999),"$58,223,861","$29,200,000","$100,000,000",2 hr 12 min,PG,Drama;Romance;Sci-Fi
Martin Lawrence Live: Runteldat, (2002),"$19,184,820",,"$3,000,000",1 hr 53 min,R,Comedy;Documentary
I Am MLK Jr., (2018),"$5,918",,,1 hr 35 min,,Biography;Documentary;History
Marty, (1955),,,,1 hr 30 min,,Drama;Romance
Martyrs, (2008),"$1,149,138","$1,149,138",,1 hr 39 min,R,Horror
Masters of the Universe, (2026),,,,,,Action;Adventure;Family;Fantasy;Sci-Fi
The Martian, (2015),"$228,433,663","$402,187,155","$108,000,000",2 hr 24 min,PG-13,Adventure;Drama;Sci-Fi
"Martín Fierro, el ave solitaria", (2006),"$154,324","$154,324",,1 hr 48 min,,Adventure;Drama;History;Western
Maruthamalai, (2007),"$123,609","$123,609",,2 hr 45 min,,Action;Comedy
Mr. Marumakan, (2012),"$4,968","$4,968",,1 hr 50 min,,Comedy
The Avengers, (2012),"$623,357,910","$897,180,626","$220,000,000",2 hr 23 min,PG-13,Action;Sci-Fi
The Marvels, (2023),"$84,500,223","$121,636,602",,1 hr 45 min,PG-13,Action;Adventure;Fantasy
Marvin's Room, (1996),"$12,803,305",,,1 hr 38 min,PG-13,Drama
Marwencol, (2010),"$112,036",,,1 hr 22 min,,Biography;Documentary;Fantasy
Mary Poppins, (1964),"$102,272,727","$844,512",,2 hr 19 min,G,Comedy;Family;Fantasy;Musical
Mary and the Witch's Flower, (2017),"$2,418,404","$39,751,685",,1 hr 43 min,PG,Adventure;Animation;Family;Fantasy
"My Beautiful Girl, Mari", (2002),"$58,798","$58,798",,1 hr 26 min,,Animation;Drama;Fantasy
Mary Had a Little Lamb, (2023),"$24,206","$24,206",,1 hr 20 min,,Horror
New Best Friend, (2002),"$46,375","$7,159",,1 hr 31 min,R,Drama;Mystery;Thriller
Mary Kom, (2014),"$621,300","$218,540",,2 hr 2 min,,Action;Biography;Drama;Sport
Mary of Scotland, (1936),,,,2 hr 3 min,,Biography;Drama;History;Romance
Mary Poppins Returns, (2018),"$171,958,438","$190,570,668","$130,000,000",2 hr 10 min,PG,Adventure;Comedy;Family;Fantasy;Music;Musical
Mary Queen of Scots, (2018),"$16,468,499","$30,244,310",,2 hr 4 min,R,Biography;Drama;History
Mary Reilly, (1996),"$5,707,094","$6,672,308",,1 hr 48 min,R,Drama;Horror;Romance;Thriller
Mary Shelley, (2017),"$108,900","$1,987,700",,2 hr,PG-13,Biography;Drama;History;Romance
Frankenstein, (1994),"$22,006,296","$90,000,000","$45,000,000",2 hr 3 min,R,Drama;Horror;Romance;Sci-Fi
The Perfect Candidate, (2019),"$30,134","$1,307,053",,1 hr 44 min,,Comedy;Drama
Disorder, (2015),"$51,879","$409,118",,1 hr 38 min,,Drama;Thriller
I Killed Napoléon, (2015),"$573,115","$573,115",,1 hr 30 min,,Comedy
Darker Than Night, (2014),"$870,063","$5,290,051",,1 hr 50 min,R,Horror
Mississippi Masala, (1991),"$7,332,515",,,1 hr 58 min,R,Drama;Romance
Mausam, (2011),"$728,316","$745,025",,2 hr 41 min,,Drama;Romance;War
Black Mask, (1996),"$12,504,289",,,1 hr 39 min,R,Action;Adventure;Comedy;Crime;Sci-Fi;Thriller
Masha and the Bear, (2007),"$167,774","$167,774",,7 min,,Adventure;Animation;Comedy;Family;Short
Forgetting Sarah Marshall, (2008),"$63,172,463","$42,660,794","$30,000,000",1 hr 51 min,R,Comedy;Drama;Romance
Dalecarlians, (2004),"$466,835","$466,835",,1 hr 38 min,,Comedy;Drama
The Mask, (1994),"$119,938,730","$231,644,677","$23,000,000",1 hr 41 min,PG-13,Comedy;Crime;Fantasy
Wings of Desire, (1987),"$3,333,969","$183,196",,2 hr 8 min,,Drama;Fantasy;Romance
The Mask of Zorro, (1998),"$94,095,523","$156,193,000","$95,000,000",2 hr 16 min,PG-13,Action;Adventure;Comedy;Romance;Thriller;Western
R.A.I.D. Special Unit, (2016),"$34,598,750","$34,598,750",,1 hr 45 min,,Action;Comedy;Crime;Romance;Thriller
Captain America: The Winter Soldier, (2014),"$259,766,572","$454,654,931","$170,000,000",2 hr 16 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Masked Ward, (2020),"$5,107,013","$5,107,013",,1 hr 54 min,,Thriller
Masked and Anonymous, (2003),"$533,569","$12,537",,1 hr 52 min,PG-13,Comedy;Drama;Music
The Masked Gang: Iraq, (2007),"$7,717,183","$7,717,183",,1 hr 44 min,,Adventure;Comedy
Shadows and Faces, (2010),"$116,862","$116,862",,1 hr 56 min,,Drama
Nick Mason's Saucerful of Secrets: Live at the Roundhouse, (2020),"$32,444","$37,523",,1 hr 55 min,,Music
Kaboom, (2010),"$118,919","$516,243",,1 hr 26 min,,Comedy;Mystery;Romance;Sci-Fi;Thriller
The Honey Pot, (1967),"$11,159","$11,159",,2 hr 30 min,,Comedy;Crime;Mystery
Masquerade, (1988),"$15,855,828",,,1 hr 31 min,,Drama;Romance;Thriller
Masquerade Hotel, (2019),"$40,396,244","$40,396,244",,2 hr 13 min,,Crime;Drama;Mystery
Once Upon a Time in Mexico, (2003),"$56,359,780","$42,409,610","$29,000,000",1 hr 42 min,R,Action;Crime;Thriller
Masquerade Night, (2021),"$32,287,400","$32,287,400",,2 hr 9 min,,Crime;Drama;Mystery
Mass, (2021),"$145,174","$111,185",,1 hr 51 min,PG-13,Drama
Mass Appeal, (1984),"$1,945,658",,,1 hr 39 min,,Drama
Raw Deal, (1986),"$16,209,459",,,1 hr 46 min,R,Action;Crime;Thriller
A Face in the Crowd, (1957),,,,2 hr 6 min,,Drama;Music
Room in Rome, (2010),"$844,281","$844,281",,1 hr 47 min,,Drama;Romance
The Black Forest, (2018),$43,$43,,1 hr 38 min,,Horror
Mast, (1999),"$158,928",,,2 hr 33 min,,Comedy;Musical;Romance
Bajirao Mastani, (2015),"$6,557,047","$4,794,581",,2 hr 38 min,,Action;Drama;History;Romance;War
The Master, (2012),"$16,377,274","$11,910,797",,2 hr 18 min,R,Drama;History
Master and Commander: The Far Side of the World, (2003),"$93,927,920","$117,694,615","$150,000,000",2 hr 18 min,PG-13,Action;Adventure;Drama;War
Harold and the Purple Crayon, (2024),"$17,640,924","$14,411,735",,1 hr 30 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Masterminds, (2015),"$17,368,022","$12,306,677",,1 hr 35 min,PG-13,Biography;Comedy;Crime
Blood of His Own, (1998),"$6,792",,,,,
The Master of Disguise, (2002),"$40,388,794","$3,022,207","$16,000,000",1 hr 20 min,PG,Adventure;Comedy;Family;Fantasy
Master of the Flying Guillotine, (1976),"$21,779",,,1 hr 33 min,,Action;Drama;Fantasy
MeesterSpion, (2016),"$732,898","$732,898",,1 hr 17 min,,Adventure;Comedy;Family
Sherlock: The Abominable Bride, (2016),"$39,139,204","$39,139,204",,1 hr 26 min,,Crime;Drama;Mystery
Sanam Teri Kasam, (2016),"$22,121","$1,364,586",,2 hr 34 min,,Drama;Musical;Romance
Mastizaade, (2016),"$43,403","$2,491,804",,1 hr 59 min,,Comedy
Mata Hari, (1931),,,,1 hr 29 min,,Crime;Drama;Romance
Matador, (1986),"$279,394","$6,732",,1 hr 50 min,NC-17,Drama;Thriller
Mataharis, (2007),"$2,065,030","$2,065,030",,1 hr 40 min,,Comedy;Drama
Killing Cabos, (2004),"$155,874","$5,497,219",,1 hr 39 min,R,Action;Adventure;Comedy;Crime;Thriller
Matariki, (2010),"$13,545","$13,545",,1 hr 32 min,,Drama
Matching, (2023),"$5,348,492","$5,348,492",,1 hr 50 min,,Drama
Matching Jack, (2010),"$767,910","$767,910",,1 hr 39 min,,Drama
A Cry in the Wild, (1990),"$1,494,969",,,1 hr 22 min,,Action;Adventure;Thriller
Mateo, (2014),"$24,631","$24,631",,1 hr 26 min,,Drama
Der grosse Kater, (2010),"$49,955","$49,955",,1 hr 28 min,,Drama
Material Girls, (2006),"$11,449,638","$5,475,639",,1 hr 38 min,PG,Comedy;Family;Romance
Soul Mates, (2023),"$95,507",,,1 hr 28 min,R,Horror;Thriller
Artists and Models, (1955),,,,1 hr 49 min,,Comedy;Musical;Romance
Matewan, (1987),"$1,680,358",,,2 hr 15 min,,Drama;History
Mathilde, (2017),"$9,365,944","$9,365,944",,2 hr 10 min,,Biography;Drama;History;Romance
Tulsi: Mathrudevobhava, (2008),"$14,351","$14,351",,2 hr 14 min,,Drama
Matilda, (1996),"$33,459,416",,"$36,000,000",1 hr 38 min,PG,Comedy;Family;Fantasy
Matilda: The Musical, (2022),"$37,289,659","$37,289,659",,1 hr 57 min,PG,Comedy;Drama;Family;Fantasy;Music;Musical
Matinee, (1993),"$9,532,895",,,1 hr 39 min,PG,Comedy;Drama
The Clay Bird, (2002),"$46,852","$46,852",,1 hr 35 min,,Drama;History
Matrimonio alle Bahamas, (2007),"$15,471,233","$15,471,233",,1 hr 32 min,,Comedy
Matru Ki Bijlee Ka Mandola, (2013),"$6,009,116","$6,009,116",,2 hr 31 min,,Comedy;Drama
A Woman Without Love, (1952),"$2,163","$2,163",,1 hr 25 min,,Drama
A Matter of Trust, (2022),"$31,310","$31,310",,1 hr 45 min,,Drama
Matthew Barney: No Restraint, (2006),"$16,136",,,1 hr 12 min,,Documentary
American Pastoral, (2016),"$544,098","$1,519,338",,1 hr 48 min,R,Crime;Drama;Mystery;Romance;Thriller
Adam & Paul, (2004),"$313,973","$313,973",,1 hr 23 min,,Comedy;Drama
The Legend of Maula Jatt, (2022),"$5,016,493","$8,925,046",,2 hr 33 min,,Action;Drama;Fantasy;History;Thriller
Maundy Thursday, (2006),"$14,789,716","$14,789,716",,2 hr,,Drama;Romance
Maurice, (1987),"$2,484,230","$158,337",,2 hr 20 min,,Drama;Romance
The Rocket, (2005),,,,2 hr 4 min,PG,Biography;Drama;Sport
Bad Blood, (1986),"$40,988","$29,117",,1 hr 56 min,,Crime;Drama;Romance
Don't Be Bad, (2015),"$660,922","$660,922",,1 hr 43 min,,Crime;Drama
Maverick, (1994),"$101,631,272","$81,400,000",,2 hr 7 min,PG,Action;Adventure;Comedy;Western
Mavka: The Forest Song, (2023),"$17,974,964","$17,974,964",,1 hr 39 min,,Adventure;Animation;Comedy;Family;Fantasy
Madaari, (2016),"$2,726,272","$2,726,272",,2 hr 13 min,,Drama;Thriller
Never Say Never Again, (1983),"$55,432,841",,,2 hr 14 min,,Action;Adventure;Thriller
Matthew Bourne's The Car Man, (2016),"$133,669","$133,669",,1 hr 38 min,,Music
Max and the Junkmen, (1971),"$40,450",$312,,1 hr 52 min,,Crime;Drama;Romance
Max Dugan Returns, (1983),"$17,613,720",,,1 hr 38 min,,Comedy;Drama
Max Embarrassing, (2008),"$1,694,896","$1,694,896",,1 hr 38 min,,Comedy;Family
Max Keeble's Big Move, (2001),"$17,294,293","$1,340,361","$25,000,000",1 hr 26 min,PG,Action;Comedy;Crime;Family
Shang-Chi and the Legend of the Ten Rings, (2021),"$224,543,292","$207,700,000",,2 hr 12 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
Max Manus: Man of War, (2008),"$15,384,282","$15,384,282",,1 hr 58 min,,Action;Biography;Crime;Drama;History;Thriller;War
Max Schmeling, (2010),"$96,456","$96,456",,2 hr 3 min,,Biography;Drama;Sport;War
Max Steel, (2016),"$3,818,664","$2,453,739",,1 hr 32 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
It Takes a Man and a Woman, (2013),"$9,141,744","$9,141,744",,2 hr,,Comedy;Drama;Romance
Hiroshima Mon Amour, (1959),"$96,439","$43,508",,1 hr 30 min,,Drama;Romance
Maxed Out, (2006),"$58,829",,,1 hr 30 min,,Documentary
Matthias & Maxime, (2019),"$374,739","$1,491,941",,1 hr 59 min,,Drama;Romance
Maximum Overdrive, (1986),"$7,433,663",,,1 hr 38 min,,Action;Comedy;Horror;Sci-Fi
Maximum Ride, (2016),"$4,218",,,1 hr 28 min,PG-13,Action;Adventure;Comedy;Fantasy;Sci-Fi;Thriller
Maximum Risk, (1996),"$14,502,483",,,1 hr 41 min,R,Action;Crime;Thriller
Get Smart, (2008),"$130,319,208","$100,366,245","$80,000,000",1 hr 50 min,PG-13,Action;Adventure;Comedy
MaXXXine, (2024),"$15,097,632","$6,959,445",,1 hr 43 min,R,Crime;Horror
May, (2002),"$150,277","$114,072",,1 hr 33 min,R,Drama;Horror
May 18, (2007),"$49,282,156","$49,282,156",,2 hr,,Drama;History
May 6th, (2004),"$63,424","$63,424",,1 hr 57 min,,Drama;Thriller
May in the Summer, (2013),"$22,004","$210,851",,1 hr 39 min,R,Comedy;Drama
Apocalypto, (2006),"$50,866,635","$69,787,702","$40,000,000",2 hr 19 min,R,Action;Adventure;Drama;Thriller
Maya Lin: A Strong Clear Vision, (1994),"$62,186",,,1 hr 45 min,,Biography;Documentary
Mala matura 1947, (2010),"$21,726","$21,726",,1 hr 49 min,,Drama
Maya the Bee Movie, (2014),"$29,647,871","$29,647,871",,1 hr 29 min,G,Adventure;Animation;Comedy;Family
Mayakkam Enna, (2011),"$395,638","$395,638",,2 hr 25 min,,Drama;Romance
Gaalodu, (2022),"$408,875","$408,875",,2 hr 5 min,,Action;Drama;Romance
Mayamohini, (2012),"$15,631","$15,631",,2 hr 30 min,,Comedy;Drama
Mayandi Kudumbathar, (2009),"$19,390","$19,390",,2 hr 37 min,,Drama
Hayati Tehlike, (2016),"$20,162","$20,162",,1 hr 40 min,,Comedy
Maybe... Maybe Not, (1994),"$468,930",,,1 hr 33 min,R,Comedy
For Keeps?, (1988),"$17,514,553",,,1 hr 30 min,,Comedy;Drama;Romance
Adi Ask, (2018),"$1,307","$1,307",,1 hr 55 min,,Drama
Plane, (2023),"$32,111,181","$42,404,405",,1 hr 47 min,R,Action;Adventure;Thriller
Mayday 3DNA, (2011),"$525,055","$525,055",,1 hr 36 min,,Documentary;Drama;Music;Romance
From Mayerling to Sarajevo, (1940),"$5,247",,,1 hr 35 min,,Drama
Barfly, (1987),"$3,221,568",,,1 hr 40 min,,Comedy;Drama;Romance
Mayor of the Sunset Strip, (2003),"$257,315",,,1 hr 34 min,R,Biography;Documentary;Music
The Matrix, (1999),"$172,076,928","$295,359,711","$63,000,000",2 hr 16 min,R,Action;Sci-Fi
Ragtime, (1981),"$14,920,781",,,2 hr 35 min,,Drama
Winter in Wartime, (2008),"$543,100","$8,732,706",,1 hr 43 min,R,Drama;History;War
Date a Live Movie: Mayuri Judgement, (2015),"$247,826","$247,826",,1 hr 12 min,,Action;Animation;Comedy;Fantasy;Romance;Sci-Fi;Thriller
Mayurakshi, (2017),$590,$590,,1 hr 42 min,,Drama
Chashme Baddoor, (2013),"$170,764","$170,764",,2 hr 1 min,,Comedy;Drama
Labyrinth, (1986),"$13,723,253","$942,092",,1 hr 41 min,,Adventure;Family;Fantasy;Musical
Maze Runner: The Death Cure, (2018),"$58,032,443","$230,142,892","$62,000,000",2 hr 23 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Maze Runner: The Scorch Trials, (2015),"$81,697,192","$230,598,864","$61,000,000",2 hr 11 min,PG-13,Action;Adventure;Sci-Fi;Thriller
"Monsters, Inc.", (2001),"$290,642,256","$289,112,013","$115,000,000",1 hr 32 min,G,Adventure;Animation;Comedy;Family;Fantasy
Mazhai Pidikatha Manithan, (2024),"$4,295","$4,295",,2 hr 13 min,,Action
Mazinger Z: INFINITY, (2017),"$220,682","$4,591,689",,1 hr 35 min,,Action;Animation;Sci-Fi
Na Maloom Afraad 2, (2017),"$23,124","$23,124",,1 hr 58 min,,Comedy;Crime;Thriller
MC5*: A True Testimonial, (2002),"$10,888",,,2 hr,,Documentary;Music
McBain, (1991),"$456,127",,,1 hr 43 min,R,Action;Crime;Drama;War
McCabe & Mrs. Miller, (1971),"$31,558","$31,558",,2 hr,,Drama;Western
Monkey Man, (2024),"$25,116,955","$10,154,676",,2 hr 1 min,R,Action;Crime;Thriller
"McDull, Kung Fu Kindergarten", (2009),"$12,349,297","$12,349,297",,1 hr 20 min,,Animation;Comedy
"McDull, Prince de la Bun", (2004),"$609,360","$609,360",,1 hr 13 min,,Animation;Comedy;Drama;Family
"McFarland, USA", (2015),"$44,482,410","$1,227,649",,2 hr 9 min,PG,Biography;Drama;Sport
Traveling Over the Sea, (2017),"$38,558","$38,558",,,,
Buffalo Soldiers, (2001),"$354,421","$1,946,263","$15,000,000",1 hr 38 min,R,Comedy;Crime;Drama;Thriller;War
McHale's Navy, (1997),"$4,529,843",,,1 hr 48 min,PG,Action;Comedy
McLibel, (2005),"$4,337","$2,897",,1 hr 25 min,,Documentary
McLintock!, (1963),,,,2 hr 6 min,,Comedy;Western
McQ, (1974),,,,1 hr 51 min,,Action;Crime;Drama;Mystery;Thriller
Song of the South, (1946),"$37,459,346",,,1 hr 34 min,G,Animation;Comedy;Family;Fantasy;Musical
Mean Girls, (2004),"$86,058,055","$44,098,156","$17,000,000",1 hr 37 min,PG-13,Comedy
Catch Me If You Can, (2002),"$164,615,351","$187,498,961","$52,000,000",2 hr 21 min,PG-13,Biography;Crime;Drama
Bobby Fischer Against the World, (2011),"$90,511","$90,511",,1 hr 33 min,,Biography;Documentary;History;Sport
"1,778 Stories of Me and My Wife", (2011),"$14,436,754","$14,436,754",,2 hr 19 min,,Drama
Me and Earl and the Dying Girl, (2015),"$6,758,416","$2,316,333","$8,000,000",1 hr 45 min,PG-13,Comedy;Drama
"Me, Myself & Her", (2015),"$1,784,926","$1,784,926",,1 hr 42 min,,Comedy;Romance
You & Me & Me, (2023),"$32,069","$32,069",,2 hr 1 min,,Drama;Romance
My Brother Loves Me Too Much, (2017),"$5,758,464","$5,758,464",,1 hr 39 min,,Drama;Family;Romance
For Me and My Gal, (1942),,,,1 hr 44 min,,Musical;Romance;War
Me and My Sister, (2004),"$10,467,048","$10,467,048",,1 hr 33 min,,Comedy;Drama
Me and Orson Welles, (2008),"$1,190,003","$1,146,169","$25,000,000",1 hr 54 min,PG-13,Comedy;Drama
The Prince and Me, (2004),"$28,176,497","$9,490,269","$22,000,000",1 hr 51 min,PG,Comedy;Family;Romance
Butch Cassidy and the Sundance Kid, (1969),"$102,308,889","$2,133",,1 hr 50 min,PG,Biography;Crime;Drama;Western
Me and You and Everyone We Know, (2005),"$3,885,134","$4,127,704",,1 hr 25 min,R,Comedy;Drama
Kiss Me at the Stroke of Midnight, (2019),"$9,823,872","$9,823,872",,1 hr 55 min,,Comedy;Romance
Me Before You, (2016),"$56,245,075","$152,200,000","$20,000,000",1 hr 50 min,PG-13,Drama;Romance
Robert Blecker Wants Me Dead, (2008),"$9,166",,,1 hr 34 min,,Documentary
I Married a Strange Person!, (1997),"$206,272",,"$250,000",1 hr 15 min,R,Animation;Comedy;Drama;Fantasy;Sci-Fi
Me Contro Te - Il film: Operazione Spie, (2024),"$2,798,501","$2,798,501",,1 hr 2 min,,Comedy
Me contro Te - Il film: La vendetta del Signor S, (2020),"$10,779,891","$10,779,891",,1 hr 4 min,,Comedy;Family
Kiss Me First, (2003),"$456,655","$456,655",,1 hr 33 min,,Comedy
"Me, Myself & Irene", (2000),"$90,570,999","$58,700,000","$51,000,000",1 hr 56 min,R,Comedy
My Love or My Passion, (2017),"$5,786,238","$5,786,238",,1 hr 40 min,,Comedy;Family;Romance;Sport
Me Without You, (2001),"$304,909","$64,317",,1 hr 47 min,R,Drama
Me You Them, (2000),"$323,923","$237,020",,1 hr 44 min,PG-13,Comedy;Drama
Mom and Dad, (2017),"$165,962","$165,962",,1 hr 26 min,R,Comedy;Horror;Thriller
"Me, Myself and Mum", (2013),"$24,991,467","$24,991,467",,1 hr 25 min,,Comedy
"Me, Them and Lara", (2009),"$22,039,646","$22,039,646",,1 hr 55 min,,Comedy
The Dude in Me, (2019),"$14,651,772","$14,651,772",,2 hr 2 min,,Action;Comedy;Fantasy
Me You and Five Bucks, (2016),"$2,105",,,1 hr 33 min,,Comedy;Drama;Romance
Mean Creek, (2004),"$603,951","$198,997",,1 hr 30 min,R,Crime;Drama
Blue Jean, (2022),"$110,722","$630,922",,1 hr 37 min,,Drama;History
Mean Machine, (2001),"$92,770","$7,217,436",,1 hr 39 min,R,Comedy;Crime;Drama;Sport
Mean Streets, (1973),"$32,645","$26,389",,1 hr 52 min,R,Crime;Drama;Thriller
Deadtime Stories, (1986),"$2,750,741",,,1 hr 33 min,R,Comedy;Drama;Fantasy;Horror;Mystery;Thriller
Meanwhile on Earth, (2024),"$40,767","$87,979",,1 hr 29 min,R,Adventure;Drama;Sci-Fi
Eat Pray Love, (2010),"$80,574,010","$124,020,006","$60,000,000",2 hr 13 min,PG-13,Biography;Drama;Romance
Black Snow, (2017),"$4,758,401","$4,758,401",,1 hr 30 min,,Crime;Drama;Mystery;Thriller
Meatballs, (1979),"$43,046,003",,,1 hr 34 min,,Comedy
Cloudy with a Chance of Meatballs 2, (2013),"$119,793,567","$154,532,382","$78,000,000",1 hr 35 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Mechanic: Resurrection, (2016),"$21,218,403","$104,511,232",,1 hr 38 min,R,Action;Adventure;Thriller
Abbott and Costello Meet Frankenstein, (1948),"$4,796,000","$16,444",,1 hr 23 min,,Comedy;Family;Fantasy;Horror
The Sword Bearer, (2006),"$4,382,251","$4,382,251",,1 hr 48 min,,Action;Romance;Sci-Fi;Thriller
The Search for General Tso, (2014),"$54,275",,,1 hr 11 min,,Comedy;Documentary;History;Mystery
Medea, (1969),$689,,,1 hr 58 min,,Drama;Fantasy
Lemonade, (2018),"$213,444","$213,444",,1 hr 28 min,,Drama
Medicine Man, (1992),"$45,500,797",,"$40,000,000",1 hr 46 min,,Adventure;Drama;Romance
Mediterranea, (2015),"$22,076","$24,316",,1 hr 47 min,,Drama
Mediterraneo, (1991),"$4,532,791",,,1 hr 36 min,R,Comedy;Drama;War
Dare to Be Wild, (2015),"$36,048","$36,048",,1 hr 40 min,,Biography;Drama;Romance
Mae Bia, (2015),"$558,098","$558,098",,2 hr 6 min,,Drama
Mee-Shee: The Water Giant, (2005),"$3,177,628","$3,177,628",,1 hr 35 min,PG,Adventure;Family;Fantasy
Meek's Cutoff, (2010),"$977,772","$227,485","$2,000,000",1 hr 44 min,PG,Adventure;Drama;Thriller;Western
A Tale of Three Cities, (2015),"$1,871,119","$1,871,119",,2 hr 10 min,,Drama;Romance
Meerabai Not Out, (2008),"$35,026","$35,026",,,,Comedy;Drama;Romance
Meerkats, (2011),"$777,595","$482,021",,1 hr 23 min,,Documentary
Meet Bill, (2007),"$62,597","$283,995",,1 hr 33 min,R,Comedy;Drama
Meet Joe Black, (1998),"$44,619,100","$98,321,000","$90,000,000",2 hr 58 min,PG-13,Drama;Fantasy;Romance
John Doe, (2011),"$27,694","$27,694",,22 min,,Drama;Family;Short
Show Me the Father, (2021),"$1,803,226","$115,939",,1 hr 31 min,PG,Documentary;Drama
Meet Me in the Bathroom, (2022),"$307,000","$201,977",,1 hr 45 min,,Documentary;Music
Take Me Home Tonight, (2011),"$6,928,068","$622,005",,1 hr 54 min,R,Comedy;Drama;Romance
Meet Miss Anxiety, (2014),"$25,948,636","$25,948,636",,1 hr 39 min,,Comedy;Romance
Meet Mr. Daddy, (2007),"$1,841,084","$1,841,084",,1 hr 53 min,,Drama
Sister My Sister, (1994),"$217,881",,,1 hr 29 min,R,Drama;Thriller
Meet the Applegates, (1990),"$485,772",,,1 hr 30 min,,Comedy;Fantasy;Horror;Sci-Fi
Meet the Parents, (2000),"$166,244,045","$164,200,000","$55,000,000",1 hr 48 min,PG-13,Comedy;Romance
Meet the Blacks, (2016),"$9,097,072",,,1 hr 34 min,R,Comedy;Horror
Meet the Browns, (2008),"$41,975,388",,,1 hr 40 min,PG-13,Comedy;Drama;Romance
Meet the Deedles, (1998),"$4,356,216",,,1 hr 33 min,PG,Comedy;Family;Sport
Meet the Leroys, (2024),"$4,184,877","$4,184,877",,1 hr 42 min,,Comedy
Meet the Mormons, (2014),"$6,047,363",,,1 hr 18 min,PG,Documentary
Meet the Robinsons, (2007),"$97,822,171","$71,510,863",,1 hr 35 min,G,Adventure;Animation;Comedy;Family;Music;Musical;Sci-Fi
Meet Wally Sparks, (1997),"$4,073,582",,,1 hr 45 min,R,Comedy
Kuch Khatti Kuch Meethi, (2001),"$57,188",,,2 hr,,Comedy;Drama;Romance
Meeting Resistance, (2007),"$20,616",,,1 hr 24 min,,Documentary
Meeting Venus, (1991),"$1,000,348",,,1 hr 59 min,,Comedy;Drama;Romance
Meg 2: The Trench, (2023),"$82,600,317","$315,200,000",,1 hr 56 min,PG-13,Action;Adventure;Horror;Sci-Fi;Thriller
Mega Monster Battle: Ultra Galaxy Legends - The Movie, (2009),"$6,194,516","$6,194,516",,1 hr 36 min,,Action;Adventure;Family;Fantasy;Sci-Fi
Mega Shark vs. Giant Octopus, (2009),$722,$722,,1 hr 28 min,R,Action;Adventure;Comedy;Horror;Sci-Fi;Thriller
Mega Snake, (2007),"$223,682","$223,682",,1 hr 30 min,R,Action;Adventure;Comedy;Fantasy;Horror;Sci-Fi;Thriller
Megaforce, (1982),"$5,675,599",,,1 hr 39 min,,Action;Sci-Fi
The Meg, (2018),"$145,522,784","$383,815,731","$130,000,000",1 hr 53 min,PG-13,Action;Horror;Sci-Fi;Thriller
The Curious Case of Benjamin Button, (2008),"$127,509,326","$208,293,460","$150,000,000",2 hr 46 min,PG-13,Drama;Fantasy;Romance
Shin Megami Tensei: Persona 3, (2006),"$1,956,267","$1,956,267",,,,Action;Adventure;Drama;Fantasy;Sci-Fi
Mega Minions, (2027),,,,,,Action;Adventure;Animation;Comedy
Megdan: Izmedju vode i vatre, (2024),"$391,446","$391,446",,1 hr 46 min,,Comedy;Drama;Sport
Megiddo: The Omega Code 2, (2001),"$6,047,691",,"$22,000,000",1 hr 44 min,PG-13,Action;Adventure;Fantasy;Sci-Fi;Thriller
Dutch, (1991),"$4,603,929",,"$17,000,000",1 hr 47 min,,Comedy;Drama
Mehbooba, (2008),"$1,032,758","$1,032,758",,2 hr 43 min,,Drama;Romance
Kendi Yolumda, (2022),"$111,592","$111,592",,1 hr 30 min,,Comedy;Drama
"Sue, Mai & Sawa: Righting the Girl Ship", (2012),"$831,902","$831,902",,1 hr 46 min,,Comedy;Drama
The Mermaid, (2016),"$3,232,685","$550,577,543",,1 hr 34 min,R,Comedy;Drama;Fantasy;Romance
Mein Ek Din Laut Kay Aaoon Ga, (2007),"$13,347","$13,347",,2 hr 38 min,,Action;Drama;Family;Thriller
My Führer, (2007),"$2,465","$7,782,808",,1 hr 29 min,,Comedy;Drama;War
Shirley Valentine, (1989),"$6,056,912",,,1 hr 48 min,,Comedy;Drama;Romance
Gator, (1976),,,,1 hr 55 min,,Action;Crime;Drama
Daughter of Mine, (2018),"$10,628","$368,382",,1 hr 37 min,,Drama
Kidnapping Mr. Heineken, (2015),"$3,184,017","$3,184,017",,1 hr 35 min,R,Action;Crime;Drama;Thriller
Mekong Hotel, (2012),"$2,502",,,1 hr 1 min,,Drama;Music
Honey, (2010),"$1,381,730","$1,381,730",,1 hr 43 min,,Drama
Mel Karade Rabba, (2010),"$328,887","$328,887",,2 hr 15 min,,Comedy;Drama;Romance
Mela, (2000),"$220,524",,,2 hr 52 min,,Action;Adventure;Comedy;Drama;Romance
Hannah and Her Sisters, (1986),"$40,084,041",,,1 hr 47 min,,Comedy;Drama
Melancholia, (2011),"$3,030,848","$14,597,454",,2 hr 15 min,R,Drama;Sci-Fi
Goldfinger, (1964),"$51,081,062","$136,860",,1 hr 50 min,PG,Action;Adventure;Thriller
Melinda and Melinda, (2004),"$3,826,280","$16,303,047",,1 hr 39 min,PG-13,Comedy;Drama;Romance
