Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
How to Lose a Guy in 10 Days, (2003),"$105,813,373","$71,689,014",,1 hr 56 min,PG-13,Comedy;Romance
Why Men Don't Listen and Women Can't Read Maps, (2007),"$15,129,240","$15,129,240",,1 hr 43 min,,Comedy;Romance
Two Can Play That Game, (2001),"$22,235,901","$155,549","$13,000,000",1 hr 30 min,R,Comedy;Romance
The Tall Men, (1955),"$10,714","$10,714",,2 hr 2 min,,Western
Men with Brooms, (2002),"$4,245,870",,,1 hr 42 min,R,Comedy;Drama;Romance;Sport
Anne of the Thousand Days, (1969),,,,2 hr 25 min,PG,Biography;Drama;History
Ten Tiny Love Stories, (2002),"$40,424","$40,424",,1 hr 36 min,R,Drama
The Men Who Stare at Goats, (2009),"$32,428,195","$36,667,576","$25,000,000",1 hr 34 min,R,Comedy;War
10 Years, (2011),"$203,373","$82,611",,1 hr 50 min,PG-13,Comedy;Drama;Romance
Ten Years, (2015),"$779,639","$779,639",,1 hr 44 min,,Drama
Let the Corpses Tan, (2017),"$93,409",,,1 hr 32 min,,Thriller
Tenacious D in the Pick of Destiny, (2006),"$8,334,575","$5,605,388","$20,000,000",1 hr 34 min,R,Adventure;Comedy;Music;Musical
The Miracle Club, (2023),"$2,402,780","$5,095,891",,1 hr 30 min,PG-13,Comedy;Drama
Tender Is the Wolf, (2006),"$3,352","$3,352",,1 hr 24 min,,Drama
The Talented Mr. Ripley, (1999),"$81,298,265","$56,730,711","$40,000,000",2 hr 19 min,R,Crime;Drama;Thriller
Tender Mercies, (1983),"$8,443,124",,,1 hr 32 min,,Drama;Music
Tender Son: The Frankenstein Project, (2010),"$22,673","$22,673",,1 hr 49 min,,Drama
Tenderness, (2009),"$322,189","$322,189",,1 hr 41 min,R,Crime;Drama;Mystery;Thriller
Tenet, (2020),"$58,504,105","$306,800,000",,2 hr 30 min,PG-13,Action;Sci-Fi;Thriller
Post Tenebras Lux, (2012),"$39,185","$85,094",,1 hr 55 min,,Drama
Heaven's Bookstore, (2004),"$1,222,765","$1,222,765",,1 hr 51 min,,Drama;Romance
Avengers: Endgame, (2019),"$858,373,000","$1,941,066,100","$356,000,000",3 hr 1 min,PG-13,Action;Adventure;Drama;Sci-Fi
Pearl Harbor, (2001),"$198,542,554","$250,678,391","$140,000,000",3 hr 3 min,PG-13,Action;Drama;Romance;War
The Family Man, (2000),"$75,793,305","$48,951,778","$60,000,000",2 hr 5 min,PG-13,Comedy;Drama;Fantasy;Romance
Heat, (1995),"$67,436,818","$120,000,000",,2 hr 50 min,R,Action;Crime;Drama
Tensou Sentai Goseiger vs. Shinkenger: Epic on Ginmaku, (2011),"$4,042,627","$4,042,627",,1 hr,,Action
Tensou Sentai Goseiger: Epic on the Movie, (2010),"$16,704,506","$16,704,506",,30 min,,Action;Short
The Last House on the Left, (1972),,,,1 hr 24 min,,Crime;Horror;Thriller
Teo's Journey, (2008),"$151,671","$151,671",,1 hr 39 min,,Adventure;Drama
The Zero Theorem, (2013),"$257,706","$1,228,800",,1 hr 47 min,R,Comedy;Drama;Fantasy;Mystery;Sci-Fi
N-Secure, (2010),"$2,595,644",,"$1,600,000",1 hr 45 min,R,Crime;Drama;Thriller
Teresa, (2023),"$203,197","$203,197",,1 hr 41 min,,Biography
Tequila Sunrise, (1988),"$41,292,551",,,1 hr 55 min,,Crime;Drama;Romance;Thriller
Tera Jadoo Chal Gayaa, (2000),"$365,318",,,2 hr 23 min,,Musical;Romance
Tera Mera Ki Rishta, (2009),"$271,942","$73,121",,2 hr 46 min,,Drama;Romance
Tere Bin Laden, (2010),"$1,366,926","$1,366,926",,1 hr 35 min,,Comedy;Drama
Here, (2024),"$12,222,273","$1,003,899",,1 hr 44 min,PG-13,Drama
Tere Naal Love Ho Gaya, (2012),"$177,743","$3,906,233",,2 hr 10 min,,Comedy;Drama;Romance
In Your Name, (2003),"$2,663,172","$2,663,172",,2 hr 12 min,,Action;Drama;Romance
Gori Tere Pyaar Mein!, (2013),"$342,184","$366,256",,2 hr 30 min,,Comedy;Drama;Romance
Teree Sang: A Kidult Love Story, (2009),"$579,199","$579,199",,2 hr 12 min,,Drama;Romance
El Paseo De Teresa, (2017),"$572,079","$572,079",,1 hr 30 min,,Comedy;Family
Sanam Teri Kasam, (2016),"$22,121","$1,364,586",,2 hr 34 min,,Drama;Musical;Romance
Theresa: The Body of Christ, (2007),"$898,401","$898,401",,1 hr 37 min,,Biography;Drama
Terkel in Trouble, (2004),"$51,168","$254,835",,1 hr 17 min,,Animation;Comedy;Musical;Mystery;Thriller
Term Life, (2016),"$21,256","$222,537",,1 hr 33 min,R,Crime;Drama;Thriller
Fear of a Black Hat, (1993),"$233,824",,,1 hr 28 min,R,Comedy;Music
Terminal Bliss, (1990),"$215,500",,,1 hr 33 min,R,Drama
Terminal Velocity, (1994),"$16,487,349",,"$50,000,000",1 hr 42 min,PG-13,Action;Mystery;Romance;Thriller
The Terminator, (1984),"$38,371,200","$40,000,000","$6,400,000",1 hr 47 min,,Action;Adventure;Sci-Fi
Terminator Genisys, (2015),"$89,760,956","$350,842,581","$155,000,000",2 hr 6 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Terminator: Dark Fate, (2019),"$62,253,077","$198,866,215","$185,000,000",2 hr 8 min,R,Action;Adventure;Sci-Fi
Gold Diggers of 1933, (1933),$105,$105,,1 hr 37 min,,Comedy;Drama;Musical
Terminus, (2015),$101,$101,,1 hr 34 min,R,Drama;Sci-Fi
Terra incognita, (2002),"$15,965","$15,965",,1 hr 59 min,,Comedy;Drama
Terms of Endearment, (1983),"$108,423,489",$260,"$8,000,000",2 hr 12 min,,Comedy;Drama
Terra Nova, (2008),"$2,210,751","$2,210,751",,1 hr 59 min,,Action;Drama;Thriller
Dangerous Ground, (1997),"$5,303,931","$102,811",,1 hr 35 min,R,Action;Crime;Drama;Thriller
Terraferma, (2011),"$19,996","$2,323,306",,1 hr 28 min,R,Drama
Terri, (2011),"$655,802",,,1 hr 45 min,R,Comedy;Drama
The Suck Up Project, (2012),"$2,612,093","$2,612,093",,1 hr 58 min,,Comedy
Terribly Happy, (2008),"$170,943","$2,658,041",,1 hr 39 min,,Crime;Drama;Thriller
Terrifier 2, (2022),"$10,962,499","$4,779,281",,2 hr 18 min,,Horror
Dead Calm, (1989),"$7,825,009",,,1 hr 36 min,,Horror;Thriller
After Midnight, (1989),"$76,325",,,1 hr 33 min,,Horror;Thriller
Among Us, (2010),"$888,041","$888,041",,1 hr 34 min,,Drama
The Boogeyman, (2023),"$43,244,282","$24,062,961",,1 hr 38 min,PG-13,Horror;Mystery;Thriller
Terror Tract, (2000),"$20,400","$20,400",,1 hr 36 min,R,Comedy;Horror;Romance;Thriller
Terror in the Aisles, (1984),"$10,004,817",,,1 hr 24 min,,Documentary;Drama;Horror;Mystery;Sci-Fi;Thriller
In the Family, (2011),"$101,934",,,2 hr 49 min,,Drama;Romance
Inside: A Chinese Horror Story, (2017),"$49,822","$49,822",,1 hr 29 min,,Horror
Eye in the Sky, (2015),"$18,704,595","$16,555,058",,1 hr 42 min,R,Action;Drama;Thriller;War
My Man Is a Loser, (2014),"$38,429","$38,429",,1 hr 35 min,R,Comedy
Terror of Mechagodzilla, (1975),$275,,,1 hr 23 min,,Adventure;Family;Fantasy;Sci-Fi
Trial and Error, (1997),"$13,602,831","$995,740",,1 hr 38 min,PG-13,Comedy;Romance
Derailed, (2002),"$297,835","$297,835",,1 hr 29 min,R,Action;Thriller
Terror's Advocate, (2007),"$47,724","$1,038,932",,2 hr 15 min,,Biography;Documentary;History
Hellraiser, (1987),"$14,564,027","$11,499",,1 hr 34 min,,Horror;Thriller
The Terrorists, (1974),,,,1 hr 29 min,,Crime;Drama;Thriller
Primates of the Caribbean, (2012),"$3,744,694","$3,744,694",,1 hr 20 min,PG,Animation;Comedy;Family;Musical
TerrorVision, (1986),"$320,256",,,1 hr 25 min,,Comedy;Horror;Sci-Fi
The Best of Times, (1986),"$7,790,931","$26,383",,1 hr 44 min,,Comedy;Drama;Sport
Back to Bataan, (1945),,,,1 hr 35 min,,Drama;War
Kaidi Ko Patra: A letter from Prisoner, (2022),$453,$453,,2 hr 10 min,,Crime;Drama;Mystery;Romance
Nine Lives, (2016),"$19,700,032","$38,114,413","$30,000,000",1 hr 27 min,PG,Comedy;Drama;Family;Fantasy
The Test and The Art of Thinking, (2018),,,,1 hr 25 min,,Documentary
Tess, (1979),"$20,093,330","$7,917",,3 hr 6 min,,Drama;Romance
The End of the Storm, (2020),"$109,282","$109,282",,1 hr 39 min,,Documentary;Sport
Big Game, (2014),"$24,752","$7,430,646",,1 hr 30 min,PG-13,Action;Adventure;Comedy;Thriller;War
The Recruit, (2003),"$52,802,140","$48,389,744",,1 hr 55 min,PG-13,Action;Thriller
The Front, (1976),,,,1 hr 35 min,,Drama
Testament, (1983),"$2,044,892",,,1 hr 30 min,,Drama;Sci-Fi
Testimony, (1987),,,,2 hr 37 min,,Biography;Drama;History;Music
Testament of Youth, (2014),"$1,822,250","$4,029,508",,2 hr 9 min,PG-13,Biography;Drama;History;War
Marry Me - Aber bitte auf Indisch, (2015),"$6,523","$6,523",,1 hr 30 min,,Comedy
Man of Iron, (1981),"$492,035",,,2 hr 36 min,,Drama;History
Testosterone, (2003),"$185,078","$63,050",,1 hr 45 min,R,Comedy;Drama;Romance
Tetro, (2009),"$518,522","$2,355,952",,2 hr 7 min,R,Drama
The Iron Man, (2006),"$8,025",,,1 hr 33 min,,Biography;Comedy
Tevar, (2015),"$236,002","$6,451",,2 hr 37 min,,Action;Drama;Romance;Thriller
Tevye's Daughters, (2017),"$34,383","$34,383",,2 hr,PG,Comedy;Drama;Family;History;Romance
Tex, (1982),"$7,400,000",,,1 hr 43 min,,Drama
"Paris, Texas", (1984),"$2,422,082","$383,143",,2 hr 25 min,,Drama
"Texas, Adios", (1966),"$3,441","$3,441",,1 hr 33 min,,Action;Drama;Western
Texas Chainsaw, (2013),"$34,341,945","$12,998,641",,1 hr 32 min,R,Horror;Thriller
Texas Chainsaw Massacre: The Next Generation, (1994),"$185,898",,,1 hr 27 min,R,Comedy;Horror;Thriller
Texas Killing Fields, (2011),"$45,469","$1,225,850",,1 hr 45 min,R,Crime;Drama;History;Thriller
Night Train, (2007),"$34,324","$34,324",,1 hr 34 min,,Drama
Texas Rangers, (2001),"$623,374","$140,366","$38,000,000",1 hr 30 min,PG-13,Action;Adventure;Drama;Thriller;Western
The Texas Chainsaw Massacre 2, (1986),"$8,025,872",,"$4,700,000",1 hr 41 min,,Comedy;Horror
Texasville, (1990),"$2,268,181",,,2 hr 6 min,,Drama;Romance
Book Club: The Next Chapter, (2023),"$17,581,565","$11,432,935",,1 hr 47 min,PG-13,Comedy;Romance
Teza, (2008),"$30,070","$128,929",,2 hr 20 min,,Drama
Tezgah, (2024),"$41,760","$41,760",,1 hr 40 min,,Comedy;Thriller
Tezz, (2012),"$229,931","$4,075,085",,2 hr 1 min,,Action;Crime;Drama;Thriller
Thaanara, (2024),"$1,292","$1,292",,1 hr 58 min,,Comedy
Laa-thaa-phii, (2006),"$1,102,162","$1,102,162",,1 hr 40 min,,Horror
Thalainagaram 2, (2023),"$136,527","$136,527",,2 hr 23 min,,Action;Drama
Thambi, (2019),"$175,746","$175,746",,2 hr 29 min,,Action;Drama;Thriller
Thambikku Indha Ooru, (2010),"$38,739","$38,739",,2 hr 23 min,,
Kattradhu Thamizh, (2007),"$23,665","$23,665",,2 hr 27 min,,Drama;Mystery
Sangathamizhan, (2019),"$37,946","$37,946",,2 hr 27 min,,Action
Dreamkiller, (2010),"$15,514",,,1 hr 50 min,R,Thriller
Rudra Thandavam, (2021),"$1,092,817","$1,092,817",,2 hr 48 min,,Action;Drama
The Champ, (1979),"$30,441,738",,,2 hr 1 min,,Drama;Sport
Thanga Magan, (2015),"$51,079","$51,079",,2 hr 2 min,,Drama;Romance
Tropic Thunder, (2008),"$110,515,313","$85,187,650","$92,000,000",1 hr 47 min,R,Action;Comedy;War
Podhuvaga En Manasu Thangam, (2017),"$13,761","$13,761",,2 hr 17 min,,Comedy;Romance
Thank God It's Friday, (1978),$134,$134,,1 hr 29 min,,Comedy;Music
Thank You, (2011),"$463,540","$4,988,807",,2 hr 5 min,,Comedy
Thank You for Your Service, (2017),"$9,536,300","$459,392","$20,000,000",1 hr 49 min,R,Biography;Drama;War
"Thank You, Jeeves!", (1936),,,,57 min,,Comedy
Thanksgiving, (2023),"$31,908,884","$14,644,396",,1 hr 46 min,R,Horror;Mystery;Thriller
Thanks for Sharing, (2012),"$1,065,881","$2,433,561",,1 hr 52 min,R,Comedy;Drama;Romance
Thappad, (2020),"$4,112,382","$4,112,382",,2 hr 22 min,,Drama
She Likes That, (2021),"$11,319","$11,319",,2 hr 1 min,,Romance
Harley Davidson and the Marlboro Man, (1991),"$7,434,726",,"$23,000,000",1 hr 38 min,R,Action;Crime;Drama;Thriller;Western
What a Beautiful Day, (2011),"$60,756,040","$60,756,040",,1 hr 37 min,,Comedy
Who's That Girl, (1987),"$7,305,209",,,1 hr 32 min,,Comedy;Music;Romance
That Awkward Moment, (2014),"$26,068,955","$19,571,188","$8,000,000",1 hr 34 min,R,Comedy;Romance
The Feeling That the Time for Doing Something Has Passed, (2023),"$82,083",,,1 hr 27 min,,Comedy
That Old Feeling, (1997),"$16,574,176",,,1 hr 45 min,PG-13,Comedy;Romance
Hanging Offense, (2003),"$650,462","$650,462",,1 hr 40 min,,Drama;Mystery;Thriller
That Thing You Do!, (1996),"$25,857,416","$8,728,000",,1 hr 48 min,PG,Comedy;Drama;Music
What Rhymes with Reason, (2023),,,,1 hr 43 min,PG-13,Drama
That Summer, (2017),"$34,556","$10,103",,1 hr 20 min,,Documentary
That Darn Cat, (1997),"$18,301,610",,,1 hr 29 min,PG,Action;Comedy;Crime;Family;Mystery
That Day, (2007),"$4,311","$4,311",,1 hr 35 min,,Drama
That Demon Within, (2014),"$172,343","$20,243,591",,1 hr 51 min,,Action;Crime;Horror
That Evening Sun, (2009),"$281,350",,,1 hr 49 min,PG-13,Drama
The Evil That Men Do, (1984),"$13,102,025",,,1 hr 30 min,,Action;Drama;Thriller
A Four Letter Word, (2007),"$72,568",$877,,1 hr 27 min,,Comedy;Romance
The Girl from Paris, (2001),"$183,266","$12,629,130",,1 hr 43 min,,Comedy;Drama
That Girl in Pinafore, (2013),"$452,941","$452,941",,1 hr 40 min,,Comedy;Musical
"Mom, Is That You?!", (2023),"$3,552,736","$3,552,736",,1 hr 50 min,,Comedy;Drama
That Kind of Summer, (2022),"$1,447","$1,447",,2 hr 17 min,,Drama
Who Was That Lady?, (1960),,,,1 hr 55 min,,Comedy;Romance
How to Save a Marriage and Ruin Your Life, (1968),,,,1 hr 42 min,,Comedy;Romance
That Touch of Mink, (1962),,,,1 hr 39 min,,Comedy;Romance
The Man Who Knew Too Little, (1997),"$13,717,039",,"$20,000,000",1 hr 34 min,PG,Comedy;Crime;Drama
The Man in the Hat, (2020),"$206,473","$206,473",,1 hr 35 min,,Comedy
That Man: Peter Berlin, (2005),"$55,398",,"$65,000",1 hr 21 min,,Biography;Documentary
That Midnight Kiss, (1949),,,,1 hr 36 min,,Musical;Romance
That Night, (1992),"$20,194",,,1 hr 29 min,PG-13,Drama;Romance
That Night in Rio, (1941),,,,1 hr 31 min,,Comedy;Musical;Romance
That Obscure Object of Desire, (1977),"$2,864","$2,864",,1 hr 43 min,,Comedy;Drama;Romance
ZZ Top: That Little Ol' Band from Texas, (2019),"$14,879",,,1 hr 31 min,,Biography;Documentary;Music
That Sugar Film, (2014),"$3,500","$1,222,899",,1 hr 30 min,,Documentary
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond, (2022),"$1,588,491","$10,040,154",,1 hr 54 min,PG-13,Action;Adventure;Animation;Fantasy
That Was Then... This Is Now, (1985),"$8,630,068",,,1 hr 42 min,,Crime;Drama
That Way Madness Lies..., (2018),"$1,447",,,1 hr 41 min,,Documentary;Drama
What a Wonderful World, (2022),"$186,195","$186,195",,1 hr 30 min,,Comedy;Fantasy;Romance
That's Entertainment!, (1974),"$26,890,200",,,2 hr 15 min,,Documentary;Family;Musical
Carry on Jatta, (2012),"$648,911","$648,911",,2 hr 23 min,,Comedy
That's Dancing!, (1985),"$4,210,938",,,1 hr 45 min,,Documentary;Musical
That's Entertainment! III, (1994),"$280,163",,,1 hr 53 min,,Documentary;Family;Musical
"That's Entertainment, Part II", (1976),"$4,979,380",,,2 hr 13 min,,Documentary;Family;Musical
That's Life!, (1986),"$4,079,895",,,1 hr 42 min,,Comedy;Drama
Me Too, (2012),"$190,631","$190,631",,1 hr 23 min,,Drama
That's My Boy, (2012),"$36,931,089","$20,788,004","$70,000,000",1 hr 56 min,R,Comedy;Drama
I Am What I Am, (2021),"$2,621,693","$2,621,693",,1 hr 44 min,,Animation;Comedy;Drama
The Way of the World, (2018),"$29,558","$29,558",,1 hr 41 min,,Comedy
Chavalas, (2021),"$265,314","$265,314",,1 hr 31 min,,Comedy
Kasap Havasi, (2015),"$1,870","$1,870",,1 hr 43 min,,Drama
Thavam, (2007),"$5,598","$5,598",,2 hr 25 min,,Romance
M*A*S*H: The Comedy That Changed Television, (2024),,,,1 hr 29 min,,Talk-Show
The Man Who Would Be King, (1975),"$12,678","$12,678",,2 hr 9 min,,Adventure;Drama;War
The 'Burbs, (1989),"$36,601,993","$12,500,000",,1 hr 42 min,,Comedy;Mystery;Thriller
Sharknado 2: The Second One, (2014),"$114,229","$114,229",,1 hr 35 min,,Action;Adventure;Comedy;Horror;Sci-Fi;Thriller
The (UN)perfect Guy, (2020),"$7,154,649","$7,154,649",,1 hr 32 min,,Comedy;Romance;Sci-Fi
The 100 Year-Old Man Who Climbed Out the Window and Disappeared, (2013),"$944,193","$50,223,379",,1 hr 54 min,R,Adventure;Comedy
The Victim, (2006),"$1,608,729","$1,608,729",,1 hr 48 min,,Horror;Mystery;Thriller
The 11 Commandments, (2004),"$20,537,839","$20,537,839",,1 hr 25 min,,Comedy
The Kingdom, (1994),"$83,381","$61,106",,1 hr,,Comedy;Drama;Fantasy;Horror;Mystery
The 13th Alley, (2008),"$250,992",,,1 hr 21 min,R,Horror
13th, (2016),$566,$566,,1 hr 40 min,,Crime;Documentary;History
The 11th Hour, (2014),$510,$510,,1 hr 37 min,,Drama;Thriller
The 13th Warrior, (1999),"$32,698,899","$29,000,000","$160,000,000",1 hr 42 min,R,Action;Adventure;History
Off the Map, (2003),"$1,317,167","$2,325",,1 hr 48 min,PG-13,Drama
The 15:17 to Paris, (2018),"$36,276,286","$20,900,000","$30,000,000",1 hr 34 min,PG-13,Biography;Drama;Thriller
The Wife, (2017),"$9,601,092","$10,377,097",,1 hr 39 min,R,Drama
The Amazing Spider-Man, (2012),"$262,782,352","$495,900,000","$230,000,000",2 hr 16 min,PG-13,Action;Adventure;Sci-Fi
Woman of the Hour, (2023),"$836,057","$836,057",,1 hr 35 min,R,Crime;Drama;Mystery
25th Hour, (2002),"$13,084,595","$10,851,408","$5,000,000",2 hr 15 min,R,Drama
The 24th Day, (2004),"$14,460",,,1 hr 32 min,R,Crime;Drama;Thriller
The Day, (2011),"$20,984","$59,864",,1 hr 27 min,R,Action;Drama;Horror;Sci-Fi;Thriller
Melancholian 3 huonetta, (2004),"$19,317",,,1 hr 46 min,,Documentary;War
The 300 Spartans, (1962),,,,1 hr 54 min,,Adventure;Drama;History;War
Platoon, (1986),"$138,530,565","$15,067","$6,000,000",2 hr,,Drama;War
The 33, (2015),"$12,227,722","$15,744,301",,2 hr 7 min,PG-13,Biography;Drama;History
The 355, (2022),"$14,570,455","$13,257,290",,2 hr 2 min,PG-13,Action;Thriller
The 33D Invader, (2011),"$307,575","$307,575",,1 hr 22 min,,Comedy;Sci-Fi
The 39 Steps, (1935),"$51,951","$51,951",,1 hr 26 min,,Crime;Mystery;Thriller
Harry Potter and the Chamber of Secrets, (2002),"$262,641,637","$619,451,883","$100,000,000",2 hr 41 min,PG,Adventure;Family;Fantasy;Mystery
The 400 Blows, (1959),$509,"$171,321",,1 hr 39 min,,Crime;Drama
Shrek the Third, (2007),"$322,719,944","$485,586,147","$160,000,000",1 hr 33 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Romance
The 40-Year-Old Virgin, (2005),"$109,449,237","$67,929,408","$26,000,000",1 hr 56 min,R,Comedy;Romance
The Virgin Suicides, (1999),"$4,906,229","$5,503,815","$9,000,000",1 hr 37 min,R,Drama;Romance
Planta 4ª, (2003),"$6,017,161","$6,017,161",,1 hr 40 min,,Comedy;Drama;Family
The Fourth Kind, (2009),"$25,486,040","$22,233,754",,1 hr 38 min,PG-13,Horror;Mystery;Sci-Fi;Thriller
49th Parallel, (1941),,,,2 hr 3 min,,Drama;Thriller;War
The Worst Movie Ever!, (2011),"$25,206",,,1 hr 16 min,,Action;Comedy;Musical;Sci-Fi
47 Ronin, (2013),"$38,362,475","$113,421,364","$175,000,000",2 hr 8 min,PG-13,Action;Drama;Fantasy
Formula 51, (2001),"$5,204,007","$7,677,598","$27,000,000",1 hr 33 min,R,Action;Comedy;Crime;Thriller
The 5th Quarter, (2010),"$408,159",,,1 hr 41 min,PG-13,Biography;Drama;Sport
The 5th Wave, (2016),"$34,916,787","$74,989,585","$38,000,000",1 hr 52 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Phone Call to the Bar 2, (2013),"$8,451,562","$8,451,562",,1 hr 59 min,,Comedy
Woman Thou Art Loosed: On the 7th Day, (2012),"$1,213,128",,,1 hr 41 min,PG-13,Drama
The Adventures of Sinbad, (2013),"$6,060,000","$6,060,000",,1 hr 50 min,,Animation
The Dawn, (2019),"$140,710","$140,710",,1 hr 30 min,,Drama;Horror;Thriller
Sinbad: The Fifth Voyage, (2014),"$159,862",,,1 hr 29 min,PG-13,Action;Adventure;Fantasy
The Eight Hundred, (2020),"$372,755","$461,048,804",,2 hr 29 min,,History;War
The Nativity Story, (2006),"$37,629,831","$8,802,433","$35,000,000",1 hr 41 min,PG,Adventure;Drama;Family;Fantasy;History;Romance
Two Witches, (2021),"$537,974","$537,974",,1 hr 38 min,,Horror
The Plague, (2013),"$11,343","$11,343",,1 hr 22 min,,Drama
The Abandoned, (2006),"$1,653,012","$2,876,880",,1 hr 39 min,R,Horror;Mystery;Thriller
The A-Team, (2010),"$77,222,099","$100,016,697","$110,000,000",1 hr 57 min,PG-13,Action;Adventure;Crime;Thriller
The Well, (2023),"$132,141","$132,141",,1 hr 31 min,,Horror
Downton Abbey, (2019),"$96,853,865","$97,840,860","$13,000,000",2 hr 2 min,PG,Drama;Romance
The Addiction, (1995),"$307,308",,,1 hr 22 min,,Drama;Horror
The Breakfast Club, (1985),"$45,875,171","$5,650,000",,1 hr 37 min,,Comedy;Drama
The Days of Abandonment, (2005),"$3,904,038","$3,904,038",,1 hr 36 min,,Drama
The ABCs of Death, (2012),"$21,832","$1,757",,2 hr 9 min,,Comedy;Horror
Flubber, (1997),"$92,977,226","$85,000,000",,1 hr 33 min,PG,Comedy;Family;Sci-Fi
The Snowman, (2017),"$6,700,035","$36,455,226","$35,000,000",1 hr 59 min,R,Crime;Drama;Mystery;Thriller
The Absence of Eden, (2023),"$37,265","$3,988",,1 hr 25 min,R,Drama
Slappy and the Stinkers, (1998),"$80,837",,,1 hr 18 min,PG,Comedy;Family
The Abyss, (1989),"$54,981,151","$35,539,051",,2 hr 20 min,PG-13,Adventure;Drama;Mystery;Sci-Fi;Thriller
The Accidental Detective 2: In Action, (2018),"$179,045","$24,064,780",,1 hr 56 min,,Action;Comedy;Crime;Thriller
The Princess Academy, (1987),"$205,000",,,1 hr 30 min,,Comedy
The Accidental Husband, (2008),"$22,707,064","$22,707,064",,1 hr 30 min,PG-13,Comedy;Romance
The Accidental Tourist, (1988),"$32,632,093",,,2 hr 1 min,,Comedy;Drama;Romance
The Accidental Spy, (2001),"$790,144","$790,144",,1 hr 48 min,PG-13,Action;Comedy;Crime;Mystery;Thriller
The Accusation, (2021),"$1,427,091","$1,427,091",,2 hr 18 min,,Crime;Drama
The Accompanist, (1992),"$769,983",,,1 hr 42 min,PG,Drama;Music;Romance;War
The Accused, (1988),"$32,078,318",,,1 hr 51 min,,Crime;Drama
The Sea of Diamonds, (2023),"$3,008","$3,008",,,,
Leap!, (2016),"$24,702,560","$84,870,951",,1 hr 29 min,PG,Adventure;Animation;Comedy;Family;Music
The Queen of Spades, (2016),"$507,782","$507,782",,2 hr,,Thriller
The Last King of Scotland, (2006),"$17,606,684","$31,011,507","$6,000,000",2 hr 3 min,R,Biography;Drama;History;Thriller
Skinamarink, (2022),"$2,052,272","$63,982",,1 hr 40 min,,Horror;Mystery
The Act of Killing, (2012),"$486,919","$239,405",,1 hr 57 min,,Biography;Crime;Documentary;History;War
The Class, (2008),"$3,766,810","$25,536,695",,2 hr 8 min,PG-13,Drama
Raise Hell: The Life & Times of Molly Ivins, (2019),"$694,410",$917,,1 hr 33 min,,Documentary
The Actors, (2003),"$367,742","$367,742",,1 hr 31 min,R,Comedy;Crime
Actress, (2014),"$19,365",,,1 hr 26 min,,Documentary;Drama
The Savages, (2007),"$6,623,082","$4,030,139",,1 hr 54 min,R,Comedy;Drama
Across the River and Into the Trees, (2022),"$138,691","$21,913",,1 hr 46 min,,Drama;Romance;War
The Addams Family, (1991),"$113,502,426","$78,000,000","$30,000,000",1 hr 39 min,,Comedy;Fantasy
The Spiderwick Chronicles, (2008),"$71,195,053","$92,975,274","$90,000,000",1 hr 36 min,PG,Action;Adventure;Drama;Family;Fantasy;Thriller
The Machine, (2023),"$10,458,331","$205,997",,1 hr 52 min,R,Action;Comedy
The Adjuster, (1991),"$396,573",,,1 hr 42 min,R,Comedy;Drama
I Address the Water, (2009),"$11,391","$11,391",,,,
His Excellency the Minister, (2002),"$734,764","$734,764",,1 hr 55 min,,Drama;Mystery;Thriller
The Admiral, (2015),"$6,398,252","$6,398,252",,2 hr 31 min,,Action;Biography;Drama;History;War
The Lord of the Rings: The War of the Rohirrim, (2024),"$329,781","$329,781",,2 hr 14 min,PG-13,Action;Adventure;Animation;Drama;Fantasy
Du Barry Was a Lady, (1943),,,,1 hr 41 min,,Comedy;Musical;Romance
The Admiral: Roaring Currents, (2014),"$2,589,811","$135,752,447",,2 hr 8 min,,Action;History;War
The Human Factor, (1979),"$376,050",,,1 hr 55 min,,Drama;Romance;Thriller
The Adopted, (2011),"$1,255,727","$1,255,727",,1 hr 40 min,,Drama
The Deceiver, (2008),"$26,497","$26,497",,1 hr 25 min,,Adventure;Biography;Documentary;Drama
The Outpost, (2019),"$186,635","$2,140,701",,2 hr 3 min,R,Action;Drama;History;War
The Poseidon Adventure, (1972),"$84,563,118",,,1 hr 57 min,,Action;Adventure;Drama;Thriller
Eyes Without a Face, (1960),"$58,565","$1,689",,1 hr 30 min,,Drama;Horror
The Imaginarium of Doctor Parnassus, (2009),"$7,689,607","$54,119,168","$30,000,000",2 hr 3 min,PG-13,Adventure;Comedy;Fantasy;Mystery
Iron Mask, (2019),"$8,685,794","$8,685,794",,2 hr,PG-13,Action;Adventure;Fantasy
Adventure of the King, (2010),"$4,718,965","$4,718,965",,1 hr 48 min,,Comedy;Romance
The Adventurer: The Curse of the Midas Box, (2013),"$6,399","$122,072",,1 hr 40 min,PG,Adventure;Family;Fantasy
Far from Home: The Adventures of Yellow Dog, (1995),"$11,642,946",,,1 hr 21 min,PG,Adventure;Family
The Adventurers, (2017),"$216,556","$36,581,591",,2 hr 20 min,,Action;Adventure;Crime;Drama
Segrt Hlapic, (2013),"$513,623","$513,623",,1 hr 42 min,,Adventure;Family
The Adventures of Milo and Otis, (1986),"$13,299,749",,,1 hr 30 min,,Adventure;Drama;Family
