Release_Date,Name,production_budget,domestic_gross,worldwide_gross,foreign_gross,languages
2015,closure,100000.0,,0.0,,
2015,lunchtime heroes,100000.0,,0.0,,
2015,open secret,100000.0,,0.0,,
2015,the night visitor,100000.0,,0.0,,
2015,tiger orange,100000.0,,0.0,,
1972,the last house on the left,87000.0,3100000.0,,,
2008,the foot fist way,79000.0,234286.0,,,
2015,dawn of the crescent moon,75000.0,8799.0,,,
2015,queen crab,75000.0,,0.0,,
2014,happy christmas,70000.0,30312.0,,,
2005,"peace, propaganda and the promised land",70000.0,4930.0,,,
2011,absentia,70000.0,,8555.0,,
1998,pi,68000.0,3221152.0,4678513.0,1457361.0,
1998,i love you â¦ don't touch me!,68000.0,33598.0,,,
1999,20 dates,66000.0,541636.0,602920.0,61284.0,
2004,super size me,65000.0,11529368.0,22233808.0,10704440.0,
2013,supporting characters,60000.0,4917.0,,,
2012,the fp,60000.0,,0.0,,
2012,hayride,60000.0,,0.0,,
1962,the brain that wouldn't die,60000.0,,0.0,,
2013,the dirties,55000.0,,0.0,,
1995,the brothers mcmullen,50000.0,10426506.0,,,
2001,gabriela,50000.0,2335352.0,,,
2010,tiny furniture,50000.0,391674.0,424149.0,32475.0,
2008,the signal,50000.0,251150.0,406299.0,155149.0,
2015,counting,50000.0,8374.0,,,
2009,big things,50000.0,,0.0,,
2014,down and dangerous,50000.0,,0.0,,
2005,the call of cthulhu,50000.0,,0.0,,
2015,bending steel,50000.0,,0.0,,
2015,"run, hide, die",50000.0,,0.0,,
2014,the image revolution,50000.0,,0.0,,
2013,a true story,45000.0,,0.0,,
2000,george washington,42000.0,241816.0,342722.0,100906.0,
2013,this is martin bonner,42000.0,,0.0,,
2000,smiling fish and goat on fire,40000.0,277233.0,,,
2010,the exploding girl,40000.0,25572.0,,,
2011,raymond did it,40000.0,3632.0,,,
2012,foreign letters,40000.0,,0.0,,
1991,the last waltz,35000.0,321952.0,322563.0,611.0,
2013,her cry: la llorona investigation,35000.0,,0.0,,
2014,happy 40th,35000.0,,0.0,,
2008,the legend of god's gun,30000.0,243768.0,,,
2016,krisha,30000.0,144822.0,,,
2006,mutual appreciation,30000.0,103509.0,,,
2005,funny ha ha,30000.0,77070.0,82698.0,5628.0,
2010,down terrace,30000.0,9812.0,,,
2013,paraphobia,30000.0,,0.0,,
1994,clerks,27000.0,3073428.0,3894240.0,820812.0,
1999,pink narcissus,27000.0,8231.0,,,
2017,emily,27000.0,3547.0,,,
1972,deep throat,25000.0,45000000.0,,,
1997,in the company of men,25000.0,2883661.0,,,
2000,the terrorist,25000.0,195043.0,,,
2015,exeter,25000.0,,489792.0,,
2003,manito,25000.0,,0.0,,
2015,ten,25000.0,,0.0,,
2015,dutch kills,25000.0,,0.0,,
1991,slacker,23000.0,1227508.0,,,
2014,dry spell,22000.0,,0.0,,
2003,flywheel,20000.0,,0.0,,
2013,all superheroes must die,20000.0,,0.0,,
2015,the front man,20000.0,,0.0,,
2003,steel spirit,20000.0,,0.0,,
2011,the ridges,17300.0,,0.0,,
2006,the puffy chair,15000.0,194523.0,195254.0,731.0,
2010,breaking upwards,15000.0,115592.0,,,
2014,stories of our lives,15000.0,,0.0,,
1997,pink flamingos,12000.0,413802.0,,,
2006,grip: a criminal's story,12000.0,1336.0,,,
2007,tin can man,12000.0,,0.0,,
2001,dayereh,10000.0,673780.0,,,
2006,clean,10000.0,138711.0,,,
2001,cure,10000.0,94596.0,,,
2004,on the downlow,10000.0,1987.0,,,
1996,bang,10000.0,527.0,,,
2008,the rise and fall of miss thang,10000.0,401.0,,,
2015,family motocross,10000.0,,0.0,,
2012,newlyweds,9000.0,4584.0,,,
1993,el mariachi,7000.0,2040920.0,2041928.0,1008.0,
2004,primer,7000.0,424760.0,841926.0,417166.0,
2006,cavite,7000.0,70071.0,71644.0,1573.0,
2004,the mongol king,7000.0,900.0,,,
2018,red 11,7000.0,,0.0,,
1999,following,6000.0,48482.0,240495.0,192013.0,
2005,return to the land of wonders,5000.0,1338.0,,,
2015,a plague so pleasant,1400.0,,0.0,,
2005,my date with drew,1100.0,181041.0,,,
2010,alice in wonderland (2010),,334200000.0,1025500000.0,691300000.0,
2010,harry potter and the deathly hallows part 1,,296000000.0,960300000.0,664300000.0,
2010,clash of the titans (2010),,163200000.0,493200000.0,330000000.0,
2010,the king's speech,,135500000.0,410900000.0,275400000.0,
2010,tron legacy,,172100000.0,400100000.0,228000000.0,
2010,prince of persia: the sands of time,,90800000.0,336400000.0,245600000.0,
2010,knight & day,,76400000.0,261900000.0,185500000.0,
2010,jackass 3-d,,117200000.0,171700000.0,54500000.0,
2010,step up 3-d,,42400000.0,159300000.0,116900000.0,
2010,wall street: money never sleeps,,52500000.0,134800000.0,82300000.0,
2010,a nightmare on elm street (2010),,63100000.0,115700000.0,52600000.0,
2010,the girl with the dragon tattoo,,10100000.0,104400000.0,94300000.0,
2010,aftershock (tangshan dadizhen),,63000.0,100263000.0,100200000.0,
2010,nanny mcphee returns,,29000000.0,93200000.0,64200000.0,
2010,if you are the one 2 (fei cheng wu rao ii),,427000.0,76027000.0,75600000.0,
2010,hubble 3d,,52400000.0,73900000.0,21500000.0,
2010,tales from earthsea,,48500.0,68648500.0,68600000.0,
2010,legion (2010),,40200000.0,68000000.0,27800000.0,
2010,the girl who played with fire,,7600000.0,67100000.0,59500000.0,
2010,tyler perry's why did i get married too?,,60100000.0,60678000.0,578000.0,
2010,alpha and omega,,25100000.0,50500000.0,25400000.0,
2010,death at a funeral (2010),,42700000.0,49000000.0,6300000.0,
2010,how do you know,,30200000.0,48700000.0,18500000.0,
2010,heartbreaker,,504000.0,47404000.0,46900000.0,
2010,"the good, the bad, the weird",,128000.0,44228000.0,44100000.0,
2010,the girl who kicked the hornet's nest,,5200000.0,43500000.0,38300000.0,
2010,the man from nowhere,,528000.0,43028000.0,42500000.0,
2010,when in rome,,32700000.0,43100000.0,10400000.0,
2010,the concert,,658000.0,41158000.0,40500000.0,
2010,the secret in their eyes,,6400000.0,34000000.0,27600000.0,
2010,avatar: special edition,,10700000.0,33200000.0,22500000.0,
2010,mesrine: killer instinct,,552000.0,31052000.0,30500000.0,
2010,fair game (2010),,9500000.0,24100000.0,14600000.0,
2010,71 into the fire,,177000.0,20977000.0,20800000.0,
2010,a prophet (un prophète),,2100000.0,17900000.0,15800000.0,
2010,mother (2010),,552000.0,17152000.0,16600000.0,
2010,i hate luv storys,,848000.0,15748000.0,14900000.0,
2010,raajneeti,,1500000.0,12600000.0,11100000.0,
2010,tamara drewe,,560000.0,11960000.0,11400000.0,
2010,looking for eric,,55800.0,11555800.0,11500000.0,
2010,i am love,,5000000.0,10900000.0,5900000.0,
2010,babies,,7300000.0,9500000.0,2200000.0,
2010,peepli live,,758000.0,9458000.0,8700000.0,
2010,mid-august lunch,,675000.0,9375000.0,8700000.0,
2010,"waiting for ""superman""",,6400000.0,6409300.0,9300.0,
2010,greenberg,,4200000.0,6100000.0,1900000.0,
2010,coco chanel & igor stravinsky,,1600000.0,5699999.0,4099999.0,
2010,vincere,,619000.0,5719000.0,5100000.0,
2010,the illusionist (2010),,2200000.0,5600000.0,3400000.0,
2010,exit through the gift shop,,3300000.0,5300000.0,2000000.0,
2010,mademoiselle chambon,,532000.0,5232000.0,4700000.0,
2010,vision,,435000.0,5035000.0,4600000.0,
2010,wild grass,,404000.0,4604000.0,4200000.0,
2010,rare exports: a christmas tale,,236000.0,4036000.0,3800000.0,
2010,inspector bellamy,,108000.0,3708000.0,3600000.0,
2010,catfish,,3200000.0,3442000.0,242000.0,
2010,outside the law (hors-la-loi),,96900.0,3396900.0,3300000.0,
2010,frozen (2010),,246000.0,3146000.0,2900000.0,
2010,dabangg,,1300000.0,3000000.0,1700000.0,
2010,twelve,,184000.0,2584000.0,2400000.0,
2010,tees maar khan,,1100000.0,2500000.0,1400000.0,
2010,golmaal 3,,1100000.0,2035000.0,935000.0,
2010,cairo time,,1600000.0,1991000.0,391000.0,
2010,guzaarish,,1000000.0,1695000.0,695000.0,
2010,anjaana anjaani,,855000.0,1616000.0,761000.0,
2010,john rabe,,67500.0,1467500.0,1400000.0,
2010,restrepo,,1300000.0,1405000.0,105000.0,
2010,raavan,,709000.0,1357000.0,648000.0,
2010,army of crime,,37000.0,1237000.0,1200000.0,
2010,lebanon,,368000.0,1198000.0,830000.0,
2010,howl,,617000.0,1183000.0,566000.0,
2010,videocracy,,23700.0,1223700.0,1200000.0,
2010,when you're strange,,246000.0,1147000.0,901000.0,
2010,the salvation poem (poema de salvacion),,915000.0,1098000.0,183000.0,
2010,leaving,,176000.0,1069000.0,893000.0,
2010,khatta meetha,,542000.0,1041000.0,499000.0,
2010,we are family,,638000.0,1031000.0,393000.0,
2010,north face,,711000.0,927000.0,216000.0,
2010,creation,,341000.0,896000.0,555000.0,
2010,no one knows about persian cats,,81800.0,879800.0,798000.0,
2010,hideaway (le refuge),,34500.0,871500.0,837000.0,
2010,break ke baad,,428000.0,817000.0,389000.0,
2010,veer (2010),,527000.0,804000.0,277000.0,
2010,the polar express (imax re-issue 2010),,673000.0,,,
2010,no problem,,285000.0,654000.0,369000.0,
2010,jack goes boating,,542000.0,619600.0,77600.0,
2010,holy rollers,,303000.0,608000.0,305000.0,
2010,i'm still here,,409000.0,569000.0,160000.0,
2010,salt of this sea,,11700.0,556700.0,545000.0,
2010,undertow (2010),,109000.0,502000.0,393000.0,
2010,father of my children,,144000.0,479000.0,335000.0,
2010,the greatest (2010),,115000.0,474000.0,359000.0,
2010,dogtooth,,110000.0,384000.0,274000.0,
2010,grease (sing-a-long re-issue),,366000.0,,,
2010,formosa betrayed,,225000.0,326000.0,101000.0,
2010,red hill,,21100.0,321100.0,300000.0,
2010,"a woman, a gun and a noodle shop",,191000.0,312000.0,121000.0,
2010,the girl on the train,,208000.0,305100.0,97100.0,
2010,mesrine: public enemy no. 1,,275000.0,303100.0,28100.0,
2010,44 inch chest,,39000.0,294000.0,255000.0,
2010,karthik calling karthik,,286000.0,293100.0,7100.0,
2010,last train home,,288000.0,,,
2010,eyes wide open,,26300.0,276300.0,250000.0,
2010,waste land,,188000.0,276700.0,88700.0,
2010,south of the border,,199000.0,269800.0,70800.0,
2010,human centipede,,181000.0,251700.0,70700.0,
2010,the girl (flickan),,2200.0,231200.0,229000.0,
2010,sweetgrass,,207000.0,,,
2010,bitch slap,,17400.0,199400.0,182000.0,
2010,chance pe dance,,169000.0,193300.0,24300.0,
2010,client 9: the rise and fall of eliot spitzer,,189000.0,192500.0,3500.0,
2010,casino jack and the united states of money,,177000.0,,,
2010,perrier's bounty,,800.0,167800.0,167000.0,
2010,around a small mountain,,33200.0,164200.0,131000.0,
2010,spring fever,,10800.0,160800.0,150000.0,
2010,the romantics,,107000.0,124300.0,17300.0,
2010,celine: through the eyes of the world,,,,119000.0,
2010,band baaja baaraat,,43800.0,104500.0,60700.0,
2010,white lion,,,,99600.0,
2010,kisses,,81700.0,97000.0,15300.0,
2010,waking sleeping beauty,,80700.0,84900.0,4200.0,
2010,enemies of the people,,73200.0,79600.0,6400.0,
2010,badmaash company,,,,64400.0,
2010,hadewijch,,5000.0,62500.0,57500.0,
2010,alamar,,61600.0,,,
2010,as good as dead,,2000.0,55600.0,53600.0,
2010,inhale,,4100.0,55100.0,51000.0,
2010,hatchet 2,,52600.0,,,
2010,district b13: ultimatum,,36100.0,52300.0,16200.0,
2010,gasland,,30800.0,49400.0,18600.0,
2010,boogie woogie,,2600.0,47500.0,44900.0,
2010,come undone (2010),,10000.0,41300.0,31300.0,
2010,the red baron,,37200.0,40300.0,3100.0,
2010,bluebeard,,33500.0,38700.0,5200.0,
2010,daddy longlegs,,21800.0,33300.0,11500.0,
2010,living in emergency,,32200.0,,,
2010,nenette,,18000.0,23400.0,5400.0,
2010,picture me,,12000.0,22400.0,10400.0,
2010,the thorn in the heart,,7400.0,17900.0,10500.0,
2010,the taqwacores,,11400.0,,,
2010,cherry,,11400.0,,,
2010,terkel in trouble,,10800.0,,,
2010,kimjongilia,,4400.0,,,
2010,aashayein (wishes),,,,3800.0,
2011,harry potter and the deathly hallows part 2,,381000000.0,1341500000.0,960500000.0,
2011,the twilight saga: breaking dawn part 1,,281300000.0,712200000.0,430900000.0,
2011,mission: impossible - ghost protocol,,209400000.0,694700000.0,485300000.0,
2011,the girl with the dragon tattoo (2011),,102500000.0,232600000.0,130100000.0,
2011,mr. popper's penguins,,68200000.0,187300000.0,119100000.0,
2011,the lion king (in 3d),,94200000.0,185500000.0,91300000.0,
2011,cowboys & aliens,,100200000.0,174800000.0,74600000.0,
2011,"crazy, stupid, love.",,84400000.0,142900000.0,58500000.0,
2011,new year's eve,,54500000.0,142000000.0,87500000.0,
2011,the three musketeers (2011),,20400000.0,132300000.0,111900000.0,
2011,the iron lady,,30000000.0,114900000.0,84900000.0,
2011,"tinker, tailor, soldier, spy",,24100000.0,80600000.0,56500000.0,
2011,drive (2011),,35100000.0,76200000.0,41100000.0,
2011,footloose (2011),,51800000.0,63500000.0,11700000.0,
2011,elite squad: the enemy within,,100000.0,63000000.0,62900000.0,
2011,beginning of the great revival,,151000.0,58351000.0,58200000.0,
2011,extremely loud & incredibly close,,31800000.0,55200000.0,23400000.0,
2011,tyler perry's madea's big happy family,,53300000.0,54116000.0,816000.0,
2011,detective dee and the mystery of the phantom flame,,460000.0,51760000.0,51300000.0,
2011,conan the barbarian (2011),,21300000.0,48800000.0,27500000.0,
2011,war of the arrows,,251000.0,46051000.0,45800000.0,
2011,arthur (2011),,33000000.0,45700000.0,12700000.0,
2011,of gods and men,,4000000.0,42200000.0,38200000.0,
2011,born to be wild (imax),,25900000.0,41500000.0,15600000.0,
2011,evangelion 2.0: you can (not) advance,,134000.0,41134000.0,41000000.0,
2011,fright night (2011),,18300000.0,41000000.0,22700000.0,
2011,ra one,,2500000.0,35900000.0,33400000.0,
2011,jane eyre,,11200000.0,34700000.0,23500000.0,
2011,shaolin,,66100.0,33666100.0,33600000.0,
2011,african cats,,15400000.0,30800000.0,15400000.0,
2011,the skin i live in,,3200000.0,30900000.0,27700000.0,
2011,carnage (2011),,2500000.0,27600000.0,25100000.0,
2011,the thing (2011),,16900000.0,27400000.0,10500000.0,
2011,legend of the fist: the return of chen zhen,,50400.0,26550400.0,26500000.0,
2011,the women on the 6th floor,,720000.0,23220000.0,22500000.0,
2011,potiche,,1600000.0,23200000.0,21600000.0,
2011,sarah's key,,7700000.0,21100000.0,13400000.0,
2011,the way back,,2700000.0,20300000.0,17600000.0,
2011,a separation,,7100000.0,19900000.0,12800000.0,
2011,glee the 3d concert movie,,11900000.0,18700000.0,6800000.0,
2011,13 assassins,,803000.0,17603000.0,16800000.0,
2011,hoodwinked too! hood vs. evil,,10100000.0,16900000.0,6800000.0,
2011,the heir apparent: largo winch,,10400.0,16910400.0,16900000.0,
2011,delhi belly,,1500000.0,16700000.0,15200000.0,
2011,judy moody and the not bummer summer,,15000000.0,15678000.0,678000.0,
2011,ip man 2: legend of the grandmaster,,206000.0,15106000.0,14900000.0,
2011,the housemaid,,158000.0,14758000.0,14600000.0,
2011,desert flower,,44300.0,14644300.0,14600000.0,
2011,pina,,3500000.0,14600000.0,11100000.0,
2011,my afternoons with margueritte,,667000.0,14267000.0,13600000.0,
2011,i saw the devil,,129000.0,12729000.0,12600000.0,
2011,the hedgehog,,708000.0,12708000.0,12000000.0,
2011,gainsbourg: a heroic life,,233000.0,12233000.0,12000000.0,
2011,the warring states,,69000.0,11869000.0,11800000.0,
2011,what women want (wo zhi nu run xin),,124000.0,11824000.0,11700000.0,
2011,win win,,10200000.0,10852000.0,652000.0,
2011,flying monsters,,5700000.0,10800000.0,5100000.0,
2011,city of life and death,,123000.0,10723000.0,10600000.0,
2011,straw dogs (2011),,10300000.0,,,
2011,in a better world,,1000000.0,9600000.0,8600000.0,
2011,trespass (2011),,24100.0,9624100.0,9600000.0,
2011,saving private perez,,1400000.0,9300000.0,7900000.0,
2011,point blank,,708000.0,9208000.0,8500000.0,
2011,barney's version (u.s. only),,4400000.0,8400000.0,4000000.0,
2011,outrage (2011),,44700.0,8444700.0,8400000.0,
2011,senna,,1600000.0,8200000.0,6600000.0,
2011,last night,,99000.0,7699000.0,7600000.0,
2011,the princess of montpensier,,352000.0,6752000.0,6400000.0,
2011,cave of forgotten dreams,,5300000.0,6500000.0,1200000.0,
2011,sex and zen 3d: extreme ecstasy,,153000.0,6353000.0,6200000.0,
2011,we need to talk about kevin,,1700000.0,6000000.0,4300000.0,
2011,even the rain,,518000.0,5818000.0,5300000.0,
2011,young goethe in love,,162000.0,5762000.0,5600000.0,
2011,11-11-11,,32800.0,5732800.0,5700000.0,
2011,certified copy,,1400000.0,5499999.0,4099999.0,
2011,thank you (2011),,464000.0,5464000.0,5000000.0,
2011,the company men,,4400000.0,4841000.0,441000.0,
2011,force,,,,4800000.0,
2011,london boulevard,,16100.0,4616100.0,4600000.0,
2011,the names of love,,514000.0,4613999.0,4099999.0,
2011,the way,,4400000.0,,,
2011,burke and hare,,4800.0,4304800.0,4300000.0,
2011,king of devil's island,,7600.0,4207600.0,4200000.0,
2011,bride flight,,501000.0,4201000.0,3700000.0,
2011,trollhunter,,253000.0,4153000.0,3900000.0,
2011,buck,,4000000.0,,,
2011,carancho,,85500.0,3985500.0,3900000.0,
2011,the double,,138000.0,3738000.0,3600000.0,
2011,don 2,,3700000.0,,,
2011,love crime,,540000.0,3640000.0,3100000.0,
2011,incendies (u.s. only),,2100000.0,3600000.0,1500000.0,
2011,the king's speech (pg-13),,3300000.0,,,
2011,the last circus,,40500.0,3240500.0,3200000.0,
2011,from prada to nada,,3000000.0,3123000.0,123000.0,
2011,flypaper,,5000.0,3105000.0,3100000.0,
2011,zindagi na milegi dobara,,3100000.0,,,
2011,the greatest miracle,,555000.0,3055000.0,2500000.0,
2011,rapt,,45800.0,2945800.0,2900000.0,
2011,pastorela,,161000.0,2861000.0,2700000.0,
2011,the double hour,,1500000.0,2700000.0,1200000.0,
2011,3 (2011),,60000.0,2660000.0,2600000.0,
2011,oranges and sunshine,,143000.0,2543000.0,2400000.0,
2011,ong bak 3,,14900.0,2314900.0,2300000.0,
2011,poetry,,356000.0,2256000.0,1900000.0,
2011,the tree,,71200.0,2171200.0,2100000.0,
2011,"the butcher, the chef and the swordsman",,47900.0,2047900.0,2000000.0,
2011,the trip (2011),,2000000.0,,,
2011,armadillo,,14600.0,2014600.0,2000000.0,
2011,bodyguard,,1800000.0,,,
2011,a somewhat gentle man,,37700.0,1837700.0,1800000.0,
2011,the topp twins: untouchable girls,,29300.0,1829300.0,1800000.0,
2011,chalet girl,,1700.0,1701700.0,1700000.0,
2011,yamla pagla deewana,,993000.0,1593000.0,600000.0,
2011,bill cunningham new york,,1500000.0,,,
2011,uncle boonmee who can recall his past lives,,184000.0,1130000.0,946000.0,
2011,the whistleblower,,1100000.0,,,
2011,london river,,7200.0,1107200.0,1100000.0,
2011,desi boyz,,1100000.0,,,
2011,when we leave (die fremde),,19600.0,1119600.0,1100000.0,
2011,vanishing on 7th street,,22700.0,1022700.0,1000000.0,
2011,page one: a year inside the new york times,,1100000.0,,,
2011,the time that remains,,32900.0,1032900.0,1000000.0,
2011,rockstar (2011),,987000.0,,,
2011,texas killing fields,,45500.0,957500.0,912000.0,
2011,ready,,955000.0,,,
2011,miral,,373000.0,900000.0,527000.0,
2011,mozart's sister,,708000.0,840000.0,132000.0,
2011,plastic planet,,3200.0,839200.0,836000.0,
2011,chillar party,,6300.0,832300.0,826000.0,
2011,mausam,,728000.0,,,
2011,the first grader,,332000.0,714000.0,382000.0,
2011,tabloid,,697000.0,,,
2011,dhobi ghat (mumbai diaries),,577000.0,679000.0,102000.0,
2011,aarakshan (reservation),,651000.0,,,
2011,no one killed jessica,,441000.0,634000.0,193000.0,
2011,korkoro,,8200.0,627200.0,619000.0,
2011,how i ended this summer,,8700.0,622700.0,614000.0,
2011,the ledge,,9200.0,611200.0,602000.0,
2011,heartbeats,,68700.0,588700.0,520000.0,
2011,double dhamaal,,544000.0,,,
2011,kaboom,,119000.0,540000.0,421000.0,
2011,mere brother ki dulhan,,496000.0,,,
2011,weekend (2011),,485000.0,,,
2011,protektor,,3000.0,472000.0,469000.0,
2011,the other woman,,25400.0,452400.0,427000.0,
2011,project nim,,411000.0,,,
2011,rage (rabia),,5600.0,408600.0,403000.0,
2011,the human resources manager,,64000.0,393000.0,329000.0,
2011,7 khoon maaf,,270000.0,364700.0,94700.0,
2011,singham,,351000.0,,,
2011,the mill and the cross,,312000.0,342300.0,30300.0,
2011,l'amour fou,,312000.0,,,
2011,being elmo: a puppeteer's journey,,304000.0,,,
2011,special treatment,,8900.0,294900.0,286000.0,
2011,illegal (2011),,700.0,289700.0,289000.0,
2011,the interrupters,,282000.0,,,
2011,rascals,,274000.0,,,
2011,the black power mix tape: 1967-1975,,274000.0,,,
2011,black death,,22600.0,265600.0,243000.0,
2011,le quattro volte,,153000.0,256000.0,103000.0,
2011,life in a day,,253000.0,,,
2011,caterpillar,,4200.0,252200.0,248000.0,
2011,little girl (la pivellina),,1400.0,237400.0,236000.0,
2011,el bulli: cooking in progress,,237000.0,,,
2011,"if i want to whistle, i whistle",,12100.0,232100.0,220000.0,
2011,into the abyss,,224000.0,,,
2011,happythankyoumoreplease,,216000.0,,,
2011,the robber,,83500.0,208500.0,125000.0,
2011,henry's crime,,103000.0,205000.0,102000.0,
2011,a good old fashioned orgy,,200000.0,,,
2011,film socialisme,,33000.0,192000.0,159000.0,
2011,bol,,189000.0,,,
2011,leap year (2011),,13000.0,188000.0,175000.0,
2011,a screaming man,,9900.0,184900.0,175000.0,
2011,jig,,184000.0,,,
2011,nostalgia for the light,,164000.0,177700.0,13700.0,
2011,anchor baby,,15800.0,176800.0,161000.0,
2011,bellflower,,168000.0,,,
2011,restless (2011),,163000.0,,,
2011,road to nowhere,,40300.0,161300.0,121000.0,
2011,magic trip,,155000.0,,,
2011,eames: the architect and the painter,,153000.0,,,
2011,revenge of the electric car,,151000.0,,,
2011,the human centipede 2: full sequence,,142000.0,,,
2011,cold weather,,141000.0,,,
2011,game (2011),,140000.0,,,
2011,1911,,136000.0,,,
2011,"life, above all",,134000.0,,,
2011,tomboy (2011),,130000.0,,,
2011,octubre,,32100.0,128800.0,96700.0,
2011,the arbor,,21600.0,126600.0,105000.0,
2011,mysteries of lisbon,,111000.0,125900.0,14900.0,
2011,vidal sassoon: the movie,,86000.0,124600.0,38600.0,
2011,trust (2011),,120000.0,,,
2011,steve jobs: the lost interview,,106000.0,,,
2011,the man who fell to earth (35th anniversary re-issue),,100000.0,,,
2011,chalo dilli,,94300.0,,,
2011,the whale,,81900.0,,,
2011,beautiful boy,,77200.0,,,
2011,puncture,,68900.0,,,
2011,a beautiful life,,66200.0,,,
2011,"tuesday, after christmas",,27800.0,64000.0,36200.0,
2011,viva riva!,,61800.0,,,
2011,murder 2,,59500.0,,,
2011,dirty girl,,55100.0,,,
2011,battleship potemkin (2011 re-issue),,51200.0,,,
2011,love u mr. kalakaar,,48600.0,,,
2011,"happy, happy",,45200.0,,,
2011,the myth of the american sleepover,,41000.0,,,
2011,hell and back again,,40600.0,,,
2011,khodorkovsky,,39500.0,,,
2011,sleeping beauty (2011) (ii),,36600.0,,,
2011,my kingdom (2011),,36500.0,,,
2011,love in space,,34800.0,,,
2011,brotherhood (2011),,19700.0,32400.0,12700.0,
2011,muran,,30100.0,,,
2011,the sleeping beauty,,29100.0,,,
2011,tyrannosaur,,22300.0,,,
2011,ceremony,,22300.0,,,
2011,i'm glad my mother is alive,,8700.0,21900.0,13200.0,
2011,always kabhi kabhi,,21400.0,,,
2011,empire of silver,,,,19000.0,
2011,aurora,,5700.0,10800.0,5100.0,
2011,magic to win,,10700.0,,,
2011,wrecked,,8000.0,,,
2011,my piece of the pie,,6900.0,,,
2011,i melt with you,,6400.0,,,
2011,my joy,,6300.0,,,
2011,to die like a man,,4000.0,4900.0,900.0,
2011,blood ties,,2800.0,,,
2011,knuckle,,2600.0,,,
2011,main street,,2600.0,,,
2011,"love, wedding, marriage",,1900.0,,,
2011,an invisible sign,,1300.0,,,
2012,marvel's the avengers,,623400000.0,1518900000.0,895500000.0,
2012,the twilight saga: breaking dawn part 2,,292300000.0,829700000.0,537400000.0,
2012,mib 3,,179000000.0,624000000.0,445000000.0,
2012,les miserables (2012),,148800000.0,441800000.0,293000000.0,
2012,the intouchables (u.s.-only),,10200000.0,426600000.0,416400000.0,
2012,dr. seuss' the lorax,,214000000.0,348800000.0,134800000.0,
2012,titanic 3d,,57900000.0,343600000.0,285700000.0,
2012,total recall (2012),,58900000.0,198500000.0,139600000.0,
2012,underworld awakening,,62300000.0,160100000.0,97800000.0,
2012,the secret world of arrietty,,19200000.0,145600000.0,126400000.0,
2012,chronicle (2012),,64599999.0,126699999.0,62100000.0,
2012,let the bullets fly,,63000.0,104363000.0,104300000.0,
2012,star wars: episode i - the phantom menace (in 3d),,43500000.0,102800000.0,59300000.0,
2012,the inbetweeners movie,,36000.0,88036000.0,88000000.0,
2012,the thieves,,686000.0,83486000.0,82800000.0,
2012,savages (2012),,47400000.0,83000000.0,35600000.0,
2012,masquerade (2012),,923000.0,80723000.0,79800000.0,
2012,finding nemo (3d),,41100000.0,69300000.0,28200000.0,
2012,beauty and the beast (3d),,47600000.0,62000000.0,14400000.0,
2012,"monsters, inc. (3d)",,34000000.0,50200000.0,16200000.0,
2012,little white lies,,206000.0,48506000.0,48300000.0,
2012,red dawn (2012),,44800000.0,,,
2012,a werewolf boy,,343000.0,41643000.0,41300000.0,
2012,safe (2012),,17100000.0,40300000.0,23200000.0,
2012,chimpanzee,,29000000.0,34900000.0,5900000.0,
2012,salmon fishing in the yemen,,9000000.0,34500000.0,25500000.0,
2012,fetih 1453: the conquest of constantinople,,35700.0,34435700.0,34400000.0,
2012,rowdy rathore,,777000.0,29377000.0,28600000.0,
2012,dragon (2012),,11100.0,29111100.0,29100000.0,
2012,bol bachchan,,1200000.0,28800000.0,27600000.0,
2012,rust and bone,,2100000.0,25800000.0,23700000.0,
2012,sparkle (2012),,24400000.0,24640000.0,240000.0,
2012,to the arctic (imax),,14600000.0,23700000.0,9100000.0,
2012,hitchcock,,6000000.0,23600000.0,17600000.0,
2012,solomon kane,,,,19600000.0,
2012,gone,,11700000.0,18100000.0,6400000.0,
2012,norwegian wood,,13000.0,17613000.0,17600000.0,
2012,my way (2012),,70200.0,16570200.0,16500000.0,
2012,tomorrow when the war began,,4900.0,16504900.0,16500000.0,
2012,we have a pope,,548000.0,16148000.0,15600000.0,
2012,headhunters,,1200000.0,15700000.0,14500000.0,
2012,hit and run,,13700000.0,14404000.0,704000.0,
2012,war of the buttons (2012),,47800.0,13847800.0,13800000.0,
2012,red lights (2012),,52600.0,13552600.0,13500000.0,
2012,playing for keeps,,13100000.0,,,
2012,friends with kids,,7300000.0,13100000.0,5800000.0,
2012,the well-digger's daughter,,386000.0,12586000.0,12200000.0,
2012,klown,,68800.0,12468800.0,12400000.0,
2012,seeking justice,,412000.0,12312000.0,11900000.0,
2012,this must be the place,,144000.0,11744000.0,11600000.0,
2012,rec 3: genesis,,9600.0,10109600.0,10100000.0,
2012,delicacy,,499000.0,9699000.0,9200000.0,
2012,for greater glory,,5700000.0,9700000.0,4000000.0,
2012,hysteria,,1800000.0,9500000.0,7700000.0,
2012,ruby sparks,,2500000.0,9100000.0,6600000.0,
2012,hyde park on hudson,,6400000.0,8900000.0,2500000.0,
2012,on the road,,744000.0,8744000.0,8000000.0,
2012,boy (2012),,256000.0,8656000.0,8400000.0,
2012,piranha 3dd,,377000.0,8477000.0,8100000.0,
2012,easy money (2012),,206000.0,8405999.0,8199999.0,
